일시,기온,강수량,풍속,습도,증기압,현지기압,전운량,중하층운량,지면온도
2023-08-01 17:00,34.1,,2.6,60,32.1,998.7,6,4,35.5
2023-08-01 18:00,33.2,,2.6,63,31.9,998.6,5,2,31.9
2023-08-01 19:00,32.5,,2.4,66,32.2,998.4,4,1,29.9
2023-08-01 20:00,31.4,,0.9,67,30.7,998.6,2,1,28.4
2023-08-01 21:00,30.6,,1.6,71,31.1,999.2,0,0,27.5
2023-08-01 22:00,29.9,,1.5,75,31.5,999.2,2,1,27.1
2023-08-01 23:00,29.3,,1.0,78,31.7,999.3,4,1,26.7
2023-08-02 00:00,28.9,,1.0,81,32.2,999.4,1,0,26.4
2023-08-02 01:00,28.5,,2.0,82,31.9,999.3,4,1,26.1
2023-08-02 02:00,27.9,,1.7,83,31.1,999.3,3,1,25.8
2023-08-02 03:00,27.6,,0.3,84,30.9,999.0,2,0,25.5
2023-08-02 04:00,27.3,,0.5,85,30.7,999.0,4,0,25.3
2023-08-02 05:00,26.9,,0.9,86,30.4,998.7,6,0,25.2
2023-08-02 06:00,26.8,,0.3,87,30.6,998.7,5,0,25.2
2023-08-02 07:00,27.1,,1.1,87,31.1,998.9,2,0,26.6
2023-08-02 08:00,28.3,,1.3,83,31.9,999.1,7,0,30.8
2023-08-02 09:00,29.5,,2.6,75,30.7,999.0,5,0,34.3
2023-08-02 10:00,30.8,,2.8,68,30.2,998.9,7,1,37.5
2023-08-02 11:00,32.0,,1.8,65,30.7,998.3,8,1,41.6
2023-08-02 12:00,32.4,,2.7,62,30.0,997.8,8,2,41.4
2023-08-02 13:00,33.0,,2.8,59,29.7,997.3,8,1,44.9
2023-08-02 14:00,32.6,,3.0,55,26.9,996.9,8,0,39.9
2023-08-02 15:00,33.3,,3.7,56,28.6,996.6,7,0,44.3
2023-08-02 16:00,33.0,,3.5,55,27.6,996.5,7,0,43.4
2023-08-02 17:00,32.7,,4.1,51,25.2,996.3,4,0,39.0
2023-08-02 18:00,32.0,,2.9,52,24.7,995.9,4,0,32.3
2023-08-02 19:00,30.7,,2.8,56,24.7,995.8,6,1,29.8
2023-08-02 20:00,29.4,,2.9,57,23.2,995.9,4,1,27.6
2023-08-02 21:00,28.4,,2.7,56,21.6,996.3,1,0,26.1
2023-08-02 22:00,27.9,,1.9,66,24.7,996.5,2,1,25.7
2023-08-02 23:00,27.6,,1.4,70,25.8,996.6,2,1,25.3
2023-08-03 00:00,27.4,,1.3,70,25.5,996.8,0,0,25.1
2023-08-03 01:00,27.0,,1.4,73,26.0,996.5,2,1,24.9
2023-08-03 02:00,26.6,,2.0,76,26.4,996.3,2,1,24.6
2023-08-03 03:00,26.5,,1.8,77,26.6,996.4,0,0,24.4
2023-08-03 04:00,26.3,,1.3,81,27.6,996.5,0,0,24.3
2023-08-03 05:00,26.1,,1.1,82,27.6,996.6,0,0,24.3
2023-08-03 06:00,25.9,,0.5,84,27.9,996.8,1,0,24.3
2023-08-03 07:00,26.0,,0.7,83,27.7,997.2,3,3,25.1
2023-08-03 08:00,27.2,,1.6,79,28.4,997.6,2,2,30.1
2023-08-03 09:00,28.8,,2.4,71,28.1,997.2,2,2,35.5
2023-08-03 10:00,29.9,,3.2,66,27.7,997.1,6,3,41.5
2023-08-03 11:00,31.0,,1.6,65,29.1,996.7,6,6,42.2
2023-08-03 12:00,31.7,,2.2,61,28.4,996.3,7,5,48.3
2023-08-03 13:00,32.5,,2.9,57,27.7,995.6,6,4,50.4
2023-08-03 14:00,32.9,,2.8,58,28.9,995.3,7,5,45.9
2023-08-03 15:00,33.4,,3.0,55,28.3,994.8,7,5,46.5
2023-08-03 16:00,33.4,,3.3,56,28.8,994.7,4,2,46.3
2023-08-03 17:00,33.2,,3.5,56,28.4,994.7,2,2,40.1
2023-08-03 18:00,32.7,,3.1,56,27.6,994.5,2,1,33.7
2023-08-03 19:00,31.3,,2.8,57,26.0,994.8,1,1,30.6
2023-08-03 20:00,30.0,,2.9,59,25.0,995.0,5,1,28.6
2023-08-03 21:00,29.2,,1.7,61,24.6,995.6,4,0,27.5
2023-08-03 22:00,28.4,,1.9,67,25.8,995.5,6,1,26.7
2023-08-03 23:00,28.2,,1.7,70,26.8,995.5,7,1,26.4
2023-08-04 00:00,27.8,,1.3,71,26.4,995.9,8,0,26.2
2023-08-04 01:00,27.5,,1.6,71,26.0,995.9,8,7,25.9
2023-08-04 02:00,27.3,,1.2,74,26.8,995.8,9,9,26.0
2023-08-04 03:00,27.2,,0.1,75,26.9,995.6,8,8,26.0
2023-08-04 04:00,27.1,,0.5,76,27.1,995.3,8,5,25.5
2023-08-04 05:00,26.6,,0.8,76,26.4,995.5,7,0,25.1
2023-08-04 06:00,26.5,,0.9,78,26.9,995.7,6,0,25.3
2023-08-04 07:00,26.6,,1.5,79,27.4,995.7,6,0,26.5
2023-08-04 08:00,27.3,,1.9,77,27.9,995.8,7,0,28.9
2023-08-04 09:00,29.3,,0.7,72,29.3,995.5,7,0,36.1
2023-08-04 10:00,30.8,,1.1,66,29.3,995.4,7,1,42.2
2023-08-04 11:00,31.9,,2.4,63,29.7,995.2,6,6,49.6
2023-08-04 12:00,31.9,,2.5,63,29.7,994.5,7,7,40.5
2023-08-04 13:00,32.8,,3.0,60,29.8,994.2,6,6,49.6
2023-08-04 14:00,33.2,,2.7,58,29.5,993.7,3,3,50.1
2023-08-04 15:00,33.7,,2.1,56,29.1,993.1,4,4,49.0
2023-08-04 16:00,34.3,,2.8,56,30.2,992.9,3,3,48.5
2023-08-04 17:00,34.2,,2.4,54,28.9,992.9,3,3,40.9
2023-08-04 18:00,33.2,,2.8,57,28.9,992.7,2,2,34.4
2023-08-04 19:00,32.1,,2.5,59,28.1,992.8,1,1,31.2
2023-08-04 20:00,30.7,,2.4,64,28.3,993.1,0,0,29.1
2023-08-04 21:00,29.9,,2.3,67,28.1,993.3,0,0,28.1
2023-08-04 22:00,29.2,,1.9,73,29.5,993.2,0,0,27.4
2023-08-04 23:00,28.6,,1.2,73,28.4,993.1,0,0,26.8
2023-08-05 00:00,28.2,,1.2,73,27.7,992.8,0,0,26.4
2023-08-05 01:00,27.8,,0.6,74,27.6,992.2,1,1,26.0
2023-08-05 02:00,27.4,,1.0,73,26.6,992.1,2,1,25.6
2023-08-05 03:00,27.0,,0.5,72,25.6,991.9,0,0,25.3
2023-08-05 04:00,26.7,,1.3,75,26.1,992.0,4,4,25.1
2023-08-05 05:00,26.6,,0.7,75,26.0,992.2,3,3,25.4
2023-08-05 06:00,26.5,,0.7,77,26.6,992.2,2,0,25.1
2023-08-05 07:00,26.9,,1.3,78,27.6,992.6,1,0,26.2
2023-08-05 08:00,28.1,,1.9,75,28.4,992.5,1,0,32.2
2023-08-05 09:00,29.4,,2.1,70,28.6,992.2,1,0,39.3
2023-08-05 10:00,30.7,,1.5,64,28.3,991.8,1,0,45.9
2023-08-05 11:00,31.9,,2.1,62,29.3,991.6,2,1,51.2
2023-08-05 12:00,32.6,,1.6,59,28.9,990.8,1,1,53.7
2023-08-05 13:00,33.5,,1.7,56,28.9,990.3,4,4,57.1
2023-08-05 14:00,34.2,,2.6,55,29.5,989.9,2,2,57.2
2023-08-05 15:00,34.4,,2.6,55,29.8,989.7,3,3,53.1
2023-08-05 16:00,34.9,,2.6,51,28.4,988.9,1,1,50.6
2023-08-05 17:00,34.5,,3.1,56,30.6,988.5,1,0,42.1
2023-08-05 18:00,33.7,,2.7,62,32.2,988.2,3,1,35.3
2023-08-05 19:00,31.8,,2.8,67,31.5,988.6,4,1,31.8
2023-08-05 20:00,30.4,,2.8,73,31.7,989.3,3,1,29.7
2023-08-05 21:00,29.7,,3.3,75,31.1,990.1,8,8,29.2
2023-08-05 22:00,29.3,,2.5,79,32.1,989.8,9,8,28.6
2023-08-05 23:00,28.9,,2.6,81,32.2,989.6,7,7,27.9
2023-08-06 00:00,28.8,,1.6,82,32.4,989.7,4,0,27.5
2023-08-06 01:00,28.5,,0.8,81,31.5,989.3,5,2,27.0
2023-08-06 02:00,28.2,,0.8,81,30.9,989.0,2,1,26.8
2023-08-06 03:00,28.0,,1.1,84,31.7,989.0,0,0,26.6
2023-08-06 04:00,27.7,,0.9,83,30.7,988.9,0,0,26.3
2023-08-06 05:00,27.5,,1.5,86,31.5,988.8,2,0,26.2
2023-08-06 06:00,27.6,,0.9,86,31.7,988.8,2,0,26.3
2023-08-06 07:00,27.7,,0.7,84,31.1,988.9,0,0,27.4
2023-08-06 08:00,28.7,,1.5,83,32.6,988.9,1,0,33.2
2023-08-06 09:00,30.5,,0.8,80,34.8,988.5,3,1,38.3
2023-08-06 10:00,31.4,,1.2,69,31.7,988.5,6,3,38.2
2023-08-06 11:00,32.1,,2.0,66,31.5,988.5,7,4,38.2
2023-08-06 12:00,32.4,,2.6,68,33.0,988.2,8,4,40.3
2023-08-06 13:00,32.3,,2.8,68,32.8,987.7,8,4,39.6
2023-08-06 14:00,32.9,,2.4,66,32.8,987.3,8,6,45.2
2023-08-06 15:00,32.6,0.0,1.2,68,33.4,986.8,8,8,35.1
2023-08-06 16:00,27.8,2.4,6.9,81,30.2,986.9,8,8,28.3
2023-08-06 17:00,28.7,2.5,1.3,74,28.9,987.0,8,5,31.4
2023-08-06 18:00,29.4,,2.1,74,30.2,987.2,8,4,30.2
2023-08-06 19:00,29.6,,1.4,73,30.2,987.7,9,1,29.4
2023-08-06 20:00,29.3,,0.8,76,30.9,987.9,10,1,28.3
2023-08-06 21:00,28.8,,1.3,77,30.4,988.5,8,8,27.7
2023-08-06 22:00,28.7,,1.3,78,30.6,989.1,8,8,27.5
2023-08-06 23:00,28.8,,2.3,74,29.1,989.3,10,1,26.9
2023-08-07 00:00,28.8,,2.3,75,29.7,989.1,9,9,26.7
2023-08-07 01:00,28.7,,3.0,75,29.5,988.6,10,9,26.4
2023-08-07 02:00,28.2,,2.6,77,29.3,988.5,4,4,25.9
2023-08-07 03:00,27.9,,2.3,79,29.7,989.0,3,3,25.8
2023-08-07 04:00,27.7,,2.6,79,29.3,989.0,2,2,25.6
2023-08-07 05:00,27.6,,2.4,78,28.8,989.2,3,3,25.4
2023-08-07 06:00,27.3,,2.6,80,28.9,989.7,7,7,25.6
2023-08-07 07:00,27.6,,2.5,80,29.5,990.1,2,2,26.7
2023-08-07 08:00,28.8,,3.2,75,29.7,990.2,1,1,30.5
2023-08-07 09:00,30.3,,3.3,70,30.2,990.2,1,1,34.7
2023-08-07 10:00,31.8,,2.4,67,31.5,990.1,7,7,38.9
2023-08-07 11:00,31.9,,2.1,69,32.4,989.8,3,3,38.5
2023-08-07 12:00,32.6,,2.3,62,30.4,989.5,5,5,36.9
2023-08-07 13:00,32.6,,2.1,61,29.8,989.2,5,5,34.0
2023-08-07 14:00,33.7,,2.3,61,31.9,988.7,4,4,38.7
2023-08-07 15:00,33.5,,2.9,59,30.4,988.1,5,5,33.7
2023-08-07 16:00,34.1,,2.8,56,29.8,987.8,6,6,34.1
2023-08-07 17:00,34.2,,2.8,59,31.7,988.0,4,4,34.0
2023-08-07 18:00,33.1,,3.4,60,30.2,988.1,5,5,30.6
2023-08-07 19:00,32.6,,3.2,60,29.5,988.3,6,2,29.1
2023-08-07 20:00,31.8,,2.2,62,29.1,989.1,7,4,28.0
2023-08-07 21:00,30.0,,2.9,70,29.7,990.2,7,4,27.4
2023-08-07 22:00,29.7,,2.5,67,27.9,989.9,6,1,26.7
2023-08-07 23:00,29.2,,3.4,67,27.1,990.5,3,1,26.0
2023-08-08 00:00,28.7,,3.5,67,26.3,991.0,2,2,25.4
2023-08-08 01:00,28.2,,3.6,68,26.0,991.6,6,2,25.1
2023-08-08 02:00,27.7,,3.3,69,25.5,991.7,6,1,24.9
2023-08-08 03:00,27.3,,3.5,68,24.6,991.4,6,2,24.4
2023-08-08 04:00,27.1,,2.9,69,24.7,991.7,5,5,24.5
2023-08-08 05:00,26.7,,2.6,69,24.1,991.6,1,1,24.0
2023-08-08 06:00,26.4,,2.0,72,24.7,992.2,1,1,24.0
2023-08-08 07:00,26.5,,2.7,73,25.2,992.7,3,1,25.0
2023-08-08 08:00,28.1,,2.4,67,25.3,992.7,1,1,30.2
2023-08-08 09:00,29.1,,3.4,64,25.6,992.7,1,0,35.3
2023-08-08 10:00,31.1,,3.2,61,27.4,993.0,2,2,43.4
2023-08-08 11:00,32.1,,3.1,59,28.1,993.0,0,0,49.1
2023-08-08 12:00,33.3,,2.4,55,28.1,992.6,0,0,53.7
2023-08-08 13:00,34.1,,2.9,51,27.2,992.0,2,2,55.5
2023-08-08 14:00,34.8,,1.6,54,30.0,991.7,4,4,55.8
2023-08-08 15:00,35.2,,3.0,49,27.7,991.2,3,3,51.8
2023-08-08 16:00,35.8,,2.8,50,29.3,991.0,2,2,48.4
2023-08-08 17:00,35.2,,1.8,50,28.4,991.1,2,2,40.8
2023-08-08 18:00,35.2,,2.5,52,29.5,991.1,1,1,35.7
2023-08-08 19:00,34.0,,2.8,54,28.6,991.5,2,2,32.3
2023-08-08 20:00,32.7,,3.0,55,27.1,992.1,2,1,30.2
2023-08-08 21:00,31.8,,3.5,59,27.6,992.9,6,6,29.7
2023-08-08 22:00,30.8,,3.4,62,27.4,993.2,2,2,28.5
2023-08-08 23:00,29.9,,3.2,64,26.9,993.4,2,1,27.7
2023-08-09 00:00,29.1,,2.6,65,26.1,993.6,1,1,27.1
2023-08-09 01:00,28.5,,2.6,65,25.2,993.8,4,4,26.8
2023-08-09 02:00,28.0,,2.6,65,24.4,993.8,8,1,26.7
2023-08-09 03:00,27.4,,2.9,65,23.7,993.8,6,6,26.2
2023-08-09 04:00,26.9,,3.2,66,23.4,993.8,2,2,25.5
2023-08-09 05:00,26.4,,3.7,68,23.4,993.9,3,3,25.1
2023-08-09 06:00,26.2,,3.0,69,23.4,994.3,4,4,25.0
2023-08-09 07:00,26.7,,3.9,69,24.1,994.4,6,2,26.7
2023-08-09 08:00,27.7,,2.9,67,24.9,994.6,6,2,31.6
2023-08-09 09:00,28.8,,3.5,64,25.3,994.3,7,0,33.7
2023-08-09 10:00,29.6,,2.2,64,26.4,994.3,7,4,37.1
2023-08-09 11:00,31.5,,2.1,60,27.6,994.3,8,3,49.3
2023-08-09 12:00,30.9,,3.4,59,26.3,993.9,9,7,39.1
2023-08-09 13:00,30.9,,3.8,62,27.6,993.5,9,6,40.9
2023-08-09 14:00,31.0,,2.3,62,27.7,993.2,9,4,37.9
2023-08-09 15:00,30.6,,3.3,65,28.4,993.3,9,3,35.9
2023-08-09 16:00,30.3,,3.8,67,28.8,993.0,10,5,34.8
2023-08-09 17:00,29.7,,3.9,71,29.5,992.7,10,3,32.6
2023-08-09 18:00,29.5,,3.6,70,28.8,992.5,10,4,31.0
2023-08-09 19:00,29.2,,3.3,67,27.1,993.1,10,10,29.1
2023-08-09 20:00,28.6,,3.6,67,26.1,993.5,10,10,27.8
2023-08-09 21:00,28.2,,3.3,67,25.5,994.0,9,7,27.2
2023-08-09 22:00,27.8,,3.7,66,24.6,994.1,10,4,26.7
2023-08-09 23:00,26.8,0.0,4.0,71,24.9,994.1,10,4,25.4
2023-08-10 00:00,25.1,0.2,3.9,82,26.1,993.4,10,5,24.3
2023-08-10 01:00,24.9,0.0,4.4,81,25.5,992.3,10,5,23.8
2023-08-10 02:00,24.7,0.0,3.0,83,25.8,991.6,10,3,23.9
2023-08-10 03:00,24.2,0.0,3.0,84,25.3,991.2,10,4,23.6
2023-08-10 04:00,23.7,0.3,2.6,86,25.2,990.9,10,6,23.5
2023-08-10 05:00,23.1,1.2,4.6,89,25.0,990.6,10,7,23.1
2023-08-10 06:00,22.8,0.6,3.5,88,24.4,990.1,10,7,22.7
2023-08-10 07:00,22.9,0.2,2.5,88,24.4,990.0,10,7,23.1
2023-08-10 08:00,22.9,1.7,1.8,89,24.7,990.0,10,8,23.6
2023-08-10 09:00,23.1,1.0,1.6,89,25.0,989.3,10,8,24.5
2023-08-10 10:00,23.1,1.8,2.3,91,25.6,988.9,10,9,24.7
2023-08-10 11:00,23.0,3.2,3.2,93,26.1,988.1,10,6,24.7
2023-08-10 12:00,22.3,5.9,4.5,93,25.0,986.8,10,5,23.4
2023-08-10 13:00,21.9,4.6,5.5,93,24.4,985.8,10,5,22.6
2023-08-10 14:00,21.7,12.3,6.3,91,23.5,984.6,10,5,22.1
2023-08-10 15:00,21.7,11.9,7.6,92,23.8,983.5,10,6,21.8
2023-08-10 16:00,21.9,4.1,5.7,90,23.5,982.8,10,6,22.2
2023-08-10 17:00,21.4,12.7,4.5,93,23.7,982.1,10,8,21.4
2023-08-10 18:00,21.1,10.2,4.5,96,24.0,982.0,10,9,21.1
2023-08-10 19:00,21.0,7.7,3.6,97,24.0,982.0,10,9,21.1
2023-08-10 20:00,20.9,1.8,3.4,97,23.8,982.2,10,9,21.1
2023-08-10 21:00,21.1,1.5,3.5,97,24.1,982.6,10,9,21.2
2023-08-10 22:00,21.3,1.0,2.2,98,24.7,982.8,10,9,21.4
2023-08-10 23:00,21.4,1.3,1.8,97,24.6,983.1,10,9,21.5
2023-08-11 00:00,21.6,1.1,0.1,96,24.7,983.2,10,9,21.8
2023-08-11 01:00,21.9,0.4,0.9,96,25.2,983.2,10,8,22.0
2023-08-11 02:00,22.1,1.1,1.6,98,26.0,983.5,10,9,22.1
2023-08-11 03:00,22.0,1.7,2.0,97,25.5,983.8,10,9,22.0
2023-08-11 04:00,22.0,1.9,1.4,97,25.5,984.2,10,9,22.1
2023-08-11 05:00,22.3,3.3,1.6,99,26.6,984.4,10,9,22.1
2023-08-11 06:00,22.5,3.1,4.0,98,26.6,985.5,10,9,22.2
2023-08-11 07:00,22.6,2.9,3.7,98,26.8,986.3,10,9,22.3
2023-08-11 08:00,22.5,3.1,4.8,97,26.3,987.4,10,9,22.5
2023-08-11 09:00,22.7,1.6,2.9,96,26.4,988.3,10,9,23.2
2023-08-11 10:00,23.1,0.7,2.9,97,27.2,988.6,10,8,23.7
2023-08-11 11:00,23.1,9.3,1.9,97,27.2,989.1,10,7,23.7
2023-08-11 12:00,22.8,10.6,2.1,96,26.6,989.4,10,9,23.1
2023-08-11 13:00,23.2,1.6,0.9,95,26.9,989.6,10,8,24.5
2023-08-11 14:00,23.9,1.0,0.0,95,28.1,989.7,10,5,26.8
2023-08-11 15:00,24.4,1.2,3.9,91,27.7,989.8,10,9,25.0
2023-08-11 16:00,24.4,1.7,0.5,91,27.7,989.8,10,6,26.6
2023-08-11 17:00,24.8,0.0,2.7,89,27.7,990.0,10,6,26.1
2023-08-11 18:00,24.9,0.0,2.4,87,27.2,990.1,10,6,25.6
2023-08-11 19:00,24.9,,2.5,85,26.6,990.8,10,10,24.5
2023-08-11 20:00,24.7,0.0,2.0,87,26.9,991.2,8,6,23.9
2023-08-11 21:00,24.5,1.4,2.0,90,27.6,992.0,10,6,23.7
2023-08-11 22:00,24.4,0.1,1.1,91,27.7,992.5,10,5,23.6
2023-08-11 23:00,24.0,0.0,1.5,90,26.8,992.2,10,5,23.3
2023-08-12 00:00,24.1,0.0,2.0,90,26.9,992.4,10,6,23.3
2023-08-12 01:00,24.1,0.0,1.2,88,26.3,992.4,10,8,23.3
2023-08-12 02:00,24.0,0.0,0.5,91,27.1,992.3,10,8,23.4
2023-08-12 03:00,23.8,0.0,1.4,92,27.1,992.2,10,4,23.3
2023-08-12 04:00,23.8,0.0,1.1,91,26.8,992.2,10,6,23.2
2023-08-12 05:00,23.7,0.1,1.5,91,26.6,992.3,10,8,23.1
2023-08-12 06:00,23.5,0.0,1.1,92,26.6,992.6,10,7,23.1
2023-08-12 07:00,23.5,0.0,1.6,87,25.2,993.0,10,8,23.2
2023-08-12 08:00,23.5,0.0,1.9,89,25.6,993.4,10,6,23.6
2023-08-12 09:00,23.5,0.1,1.9,90,26.0,993.8,10,8,24.7
2023-08-12 10:00,23.7,0.0,1.8,84,24.6,994.0,10,7,25.7
2023-08-12 11:00,23.5,0.0,2.3,83,24.0,994.2,10,7,25.9
2023-08-12 12:00,23.4,0.0,1.6,85,24.4,994.1,10,8,25.5
2023-08-12 13:00,23.6,0.0,1.5,86,25.0,994.1,10,6,25.6
2023-08-12 14:00,23.5,0.0,2.4,91,26.3,993.9,10,7,25.2
2023-08-12 15:00,23.1,0.3,2.3,93,26.1,993.8,10,7,24.4
2023-08-12 16:00,22.9,1.0,2.7,94,26.1,993.8,10,6,24.4
2023-08-12 17:00,23.1,0.0,2.4,94,26.4,993.9,10,8,25.2
2023-08-12 18:00,23.6,0.0,1.9,92,26.8,993.9,9,9,25.6
2023-08-12 19:00,23.2,,2.8,92,26.1,993.8,6,6,24.5
2023-08-12 20:00,22.7,,2.3,92,25.3,994.0,5,3,23.1
2023-08-12 21:00,22.7,,2.1,92,25.3,994.9,5,5,23.1
2023-08-12 22:00,22.7,,2.3,92,25.3,994.9,7,7,22.6
2023-08-12 23:00,22.5,,2.2,92,25.0,995.0,4,1,22.1
2023-08-13 00:00,22.6,,2.2,92,25.2,994.7,7,5,22.3
2023-08-13 01:00,22.7,,1.8,92,25.3,994.4,9,7,22.5
2023-08-13 02:00,22.8,,2.2,92,25.5,994.1,10,8,22.7
2023-08-13 03:00,22.9,,1.8,91,25.3,994.2,10,2,22.6
2023-08-13 04:00,22.9,,1.6,91,25.3,994.3,10,7,22.8
2023-08-13 05:00,23.1,,1.0,91,25.6,994.4,10,7,23.0
2023-08-13 06:00,23.2,,1.7,91,25.8,994.6,10,10,23.0
2023-08-13 07:00,23.3,,1.8,91,26.0,994.9,9,5,23.3
2023-08-13 08:00,23.8,,1.6,90,26.4,995.0,8,5,24.6
2023-08-13 09:00,24.7,,2.2,87,26.9,995.0,9,9,26.9
2023-08-13 10:00,26.5,,2.0,81,27.9,995.2,8,6,33.7
2023-08-13 11:00,27.7,,1.7,81,30.0,995.2,7,1,36.0
2023-08-13 12:00,28.6,,2.0,71,27.7,995.0,7,6,34.4
2023-08-13 13:00,29.7,,2.0,67,27.9,994.7,7,3,37.8
2023-08-13 14:00,30.3,,1.8,64,27.6,994.3,8,3,37.7
2023-08-13 15:00,30.5,,2.0,64,27.9,993.8,9,3,33.8
2023-08-13 16:00,30.8,,1.6,62,27.4,993.7,8,2,33.7
2023-08-13 17:00,30.7,,2.0,61,26.9,993.6,7,7,32.6
2023-08-13 18:00,30.8,,2.1,60,26.6,993.4,8,2,30.8
2023-08-13 19:00,30.2,,1.6,64,27.4,993.7,7,4,28.9
2023-08-13 20:00,29.1,,1.3,72,28.9,993.9,8,8,27.3
2023-08-13 21:00,28.2,,1.2,73,27.7,994.6,6,6,26.4
2023-08-13 22:00,27.6,,1.5,74,27.2,995.0,7,7,25.9
2023-08-13 23:00,27.3,,0.7,76,27.4,995.3,8,7,25.8
2023-08-14 00:00,26.9,,0.5,78,27.6,995.5,7,7,25.2
2023-08-14 01:00,26.7,,0.6,82,28.6,995.5,8,1,25.0
2023-08-14 02:00,26.2,,0.1,85,28.8,995.5,4,4,24.4
2023-08-14 03:00,25.8,,0.8,87,28.8,995.5,2,0,24.1
2023-08-14 04:00,25.4,,0.8,89,28.8,995.5,0,0,23.8
2023-08-14 05:00,25.0,,1.7,90,28.4,995.6,1,0,23.6
2023-08-14 06:00,24.9,,1.6,90,28.3,995.8,0,0,23.6
2023-08-14 07:00,25.1,,1.7,91,28.9,995.9,0,0,24.7
2023-08-14 08:00,26.2,,2.3,87,29.5,996.2,0,0,28.1
2023-08-14 09:00,27.1,,2.5,84,30.0,996.7,8,8,29.3
2023-08-14 10:00,27.8,,1.2,80,29.8,996.8,7,7,29.8
2023-08-14 11:00,28.9,,2.3,76,30.2,996.5,7,7,33.6
2023-08-14 12:00,30.3,,1.3,72,30.9,995.9,5,5,36.5
2023-08-14 13:00,31.1,,1.1,66,29.7,995.4,5,5,35.9
2023-08-14 14:00,31.3,,1.3,62,28.3,995.0,7,7,34.4
2023-08-14 15:00,31.7,,1.3,61,28.4,994.8,7,7,33.5
2023-08-14 16:00,31.5,,2.6,65,30.0,994.6,7,7,33.2
2023-08-14 17:00,31.0,,3.2,65,29.1,994.8,5,5,32.0
2023-08-14 18:00,30.4,,3.3,63,27.2,994.5,3,3,29.8
2023-08-14 19:00,29.4,,2.0,65,26.6,994.8,0,0,27.6
2023-08-14 20:00,28.6,,2.4,70,27.2,995.4,3,1,26.3
2023-08-14 21:00,28.0,,2.3,74,27.9,995.8,0,0,25.7
2023-08-14 22:00,27.3,,1.7,70,25.3,996.0,2,1,25.0
2023-08-14 23:00,26.7,,1.5,69,24.1,995.9,5,4,24.6
2023-08-15 00:00,26.4,,0.2,72,24.7,995.8,7,3,24.4
2023-08-15 01:00,26.0,,1.3,76,25.5,995.7,5,2,24.2
2023-08-15 02:00,25.8,,1.9,80,26.4,995.6,7,2,24.2
2023-08-15 03:00,25.8,,3.1,83,27.4,995.1,7,0,24.2
2023-08-15 04:00,25.5,,2.1,81,26.3,995.3,8,0,24.0
2023-08-15 05:00,25.2,,2.3,80,25.5,995.5,2,0,23.6
2023-08-15 06:00,24.8,,2.4,78,24.3,996.0,3,0,23.3
2023-08-15 07:00,25.0,,2.5,77,24.3,996.4,8,8,24.3
2023-08-15 08:00,26.1,,2.3,75,25.3,996.7,5,0,27.4
2023-08-15 09:00,27.2,,2.6,70,25.2,996.7,7,0,30.2
2023-08-15 10:00,28.7,,2.4,64,25.2,996.2,2,0,36.6
2023-08-15 11:00,29.7,,2.3,64,26.6,995.5,7,0,36.3
2023-08-15 12:00,30.8,,1.7,60,26.6,994.9,7,1,40.9
2023-08-15 13:00,31.7,,1.8,62,28.9,994.4,8,3,41.9
2023-08-15 14:00,31.9,,2.6,60,28.3,994.0,7,3,43.4
2023-08-15 15:00,32.6,,3.0,62,30.4,993.4,8,3,42.4
2023-08-15 16:00,31.1,,3.0,66,29.7,993.3,8,3,35.0
2023-08-15 17:00,30.7,,3.8,69,30.4,993.0,8,4,33.9
2023-08-15 18:00,30.6,,2.4,64,28.1,992.8,7,0,30.5
2023-08-15 19:00,30.0,,1.7,65,27.4,993.0,8,8,28.8
2023-08-15 20:00,29.4,,2.2,70,28.6,993.4,10,10,27.6
2023-08-15 21:00,29.0,,2.0,73,29.1,993.7,6,3,26.9
2023-08-15 22:00,28.2,,3.5,78,29.7,993.8,7,7,26.3
2023-08-15 23:00,28.0,,2.5,81,30.6,993.9,5,5,26.1
2023-08-16 00:00,27.8,,1.0,81,30.2,994.1,7,7,26.3
2023-08-16 01:00,27.0,,2.8,75,26.6,994.0,3,3,25.2
2023-08-16 02:00,26.3,,2.0,76,26.0,994.0,3,1,24.5
2023-08-16 03:00,25.6,,1.9,74,24.3,993.9,1,1,23.9
2023-08-16 04:00,25.1,,1.5,77,24.4,993.8,2,2,23.7
2023-08-16 05:00,24.9,,2.0,79,24.7,993.9,7,7,23.9
2023-08-16 06:00,24.7,,1.3,75,23.2,994.2,7,7,23.8
2023-08-16 07:00,24.8,,2.0,75,23.4,994.3,6,6,24.3
2023-08-16 08:00,25.7,,2.3,73,24.0,994.3,3,3,27.6
2023-08-16 09:00,26.2,,2.5,72,24.4,994.5,8,8,28.8
2023-08-16 10:00,27.2,,2.6,69,24.9,994.7,8,8,30.9
2023-08-16 11:00,28.3,,2.1,68,26.1,994.4,8,8,35.9
2023-08-16 12:00,29.8,,1.7,63,26.3,993.7,2,2,42.2
2023-08-16 13:00,31.2,,1.2,61,27.6,993.1,5,5,46.0
2023-08-16 14:00,31.6,,1.7,59,27.4,992.8,6,6,42.5
2023-08-16 15:00,30.7,,2.2,63,27.7,992.5,6,6,34.6
2023-08-16 16:00,30.1,0.0,2.6,66,28.1,992.3,9,9,31.4
2023-08-16 17:00,29.8,0.0,3.2,69,28.8,992.2,8,8,30.9
