date,category,item,price
2023-08-14,C,C005,8441
2023-08-14,C,C009,1486
2023-08-14,B,B007,4022
2023-08-14,B,B009,5952
2023-08-14,D,D009,6397
2023-08-15,D,D004,4400
2023-08-15,B,B006,4741
2023-08-15,C,C008,4218
2023-08-15,B,B010,4401
2023-08-15,C,C003,1713
2023-08-15,D,D007,3627
2023-08-15,B,B006,8937
2023-08-15,D,D003,5416
2023-08-15,A,A008,5415
2023-08-15,B,B003,3620
2023-08-15,A,A010,3343
2023-08-15,C,C002,1713
2023-08-15,C,C004,6813
2023-08-15,D,D004,2751
2023-08-16,A,A002,4094
2023-08-16,A,A006,6065
2023-08-16,A,A010,2878
2023-08-16,C,C003,1258
2023-08-16,C,C010,6189
2023-08-16,C,C003,3433
2023-08-16,B,B008,8320
2023-08-16,B,B006,5354
2023-08-16,D,D007,3689
2023-08-17,D,D010,8586
2023-08-17,B,B005,2109
2023-08-17,C,C005,9635
2023-08-17,B,B007,6397
2023-08-17,D,D008,7163
2023-08-17,D,D002,5228
2023-08-17,C,C008,3317
2023-08-17,C,C003,1117
2023-08-17,A,A010,3963
2023-08-17,D,D006,1804
2023-08-17,C,C009,9837
2023-08-17,C,C002,8631
2023-08-17,C,C005,3984
2023-08-18,B,B007,4146
2023-08-18,A,A008,9990
2023-08-18,C,C004,8490
2023-08-18,B,B010,3956
2023-08-18,B,B009,2501
2023-08-19,C,C006,1058
2023-08-19,C,C009,4201
2023-08-19,D,D003,7683
2023-08-19,C,C001,3731
2023-08-19,D,D003,3681
2023-08-19,C,C009,6782
2023-08-19,D,D005,9529
2023-08-19,D,D008,4598
2023-08-19,B,B006,8111
2023-08-19,B,B002,9910
2023-08-19,B,B010,3889
2023-08-19,D,D004,5262
2023-08-20,A,A008,5038
2023-08-20,C,C006,6255
2023-08-20,A,A010,6698
2023-08-20,A,A008,1559
2023-08-20,D,D007,4897
2023-08-20,B,B009,8692
2023-08-20,B,B007,4466
2023-08-21,D,D009,4593
2023-08-21,A,A006,9071
2023-08-21,D,D007,3576
2023-08-21,C,C006,2824
2023-08-21,C,C006,8260
2023-08-21,C,C009,3765
2023-08-21,A,A005,2068
2023-08-21,C,C010,4671
2023-08-21,D,D001,1212
2023-08-21,A,A004,2861
2023-08-21,D,D009,6072
2023-08-21,B,B009,6641
2023-08-21,A,A010,3515
2023-08-22,B,B005,1427
2023-08-22,C,C004,5803
2023-08-22,C,C010,2872
2023-08-22,B,B003,6914
2023-08-23,C,C005,5234
2023-08-23,C,C010,5091
2023-08-23,C,C010,5298
2023-08-23,B,B009,9562
2023-08-23,D,D002,6956
2023-08-24,D,D010,8364
2023-08-24,B,B007,6487
2023-08-24,C,C001,1765
2023-08-24,A,A005,8027
2023-08-24,B,B009,6909
2023-08-24,D,D008,3285
2023-08-24,A,A006,1556
2023-08-24,C,C010,4872
2023-08-24,D,D006,2159
2023-08-25,C,C005,5009
2023-08-25,B,B007,6374
2023-08-25,A,A005,2785
2023-08-25,C,C010,5938
2023-08-25,A,A010,7431
2023-08-25,B,B003,5317
2023-08-25,A,A001,8512
2023-08-25,A,A006,2088
2023-08-25,B,B002,6024
2023-08-25,D,D008,2437
2023-08-26,C,C005,7081
2023-08-26,A,A006,3803
2023-08-26,B,B010,4377
2023-08-26,D,D002,2222
2023-08-26,B,B003,7877
2023-08-26,A,A007,5567
2023-08-26,C,C005,6311
2023-08-27,B,B004,5092
2023-08-27,B,B005,8694
2023-08-27,A,A004,1539
2023-08-27,B,B008,9128
2023-08-27,B,B002,8378
2023-08-27,C,C003,5830
2023-08-27,C,C004,7755
2023-08-27,B,B004,9457
2023-08-27,C,C001,4475
2023-08-27,A,A002,5151
2023-08-28,A,A006,5782
2023-08-28,B,B006,1068
2023-08-28,B,B003,6257
2023-08-28,A,A004,7696
2023-08-28,D,D006,9953
2023-08-29,B,B002,7651
2023-08-29,C,C010,5284
2023-08-29,C,C003,3515
2023-08-29,A,A005,6241
2023-08-29,A,A002,5179
2023-08-30,A,A010,3653
2023-08-30,C,C008,8485
2023-08-30,B,B009,6353
2023-08-30,C,C005,9150
2023-08-30,B,B001,9780
2023-08-30,D,D001,5418
2023-08-30,C,C007,7859
2023-08-30,C,C008,5717
2023-08-30,C,C004,5268
2023-08-30,D,D001,8478
2023-08-31,D,D010,5359
2023-08-31,D,D005,4554
2023-08-31,D,D002,5477
2023-08-31,A,A007,2160
2023-08-31,D,D001,2406
2023-08-31,A,A010,3233
2023-08-31,B,B007,2292
2023-08-31,B,B006,4790
2023-08-31,A,A006,9009
2023-09-01,C,C006,6692
2023-09-01,D,D003,5997
2023-09-01,D,D007,5814
2023-09-01,D,D005,7614
2023-09-02,D,D005,7852
2023-09-02,D,D007,8370
2023-09-02,B,B001,4030
2023-09-02,B,B009,8902
2023-09-03,B,B001,1037
2023-09-03,D,D006,3902
2023-09-03,C,C004,4065
2023-09-03,A,A005,1680
2023-09-03,A,A003,8213
2023-09-03,B,B005,6911
2023-09-03,A,A007,1187
2023-09-04,C,C009,5460
2023-09-04,C,C005,9867
2023-09-04,B,B002,2155
2023-09-04,D,D001,2996
2023-09-04,B,B005,7777
2023-09-04,B,B006,9101
2023-09-04,A,A008,9809
2023-09-04,A,A006,4641
2023-09-04,D,D001,4026
2023-09-05,B,B007,1100
2023-09-05,D,D010,6611
2023-09-05,A,A006,3865
2023-09-06,D,D007,9111
2023-09-06,C,C001,2386
2023-09-06,D,D007,1966
2023-09-06,C,C001,5663
2023-09-06,D,D004,5507
2023-09-06,B,B005,9584
2023-09-06,D,D008,1690
2023-09-07,B,B003,6167
2023-09-07,B,B009,8573
2023-09-07,D,D006,6790
2023-09-07,C,C009,1975
2023-09-07,A,A004,2909
2023-09-07,D,D003,3138
2023-09-07,C,C006,6283
2023-09-08,A,A004,1904
2023-09-08,A,A010,2797
2023-09-08,D,D006,5864
2023-09-08,D,D003,7673
2023-09-08,C,C005,4773
2023-09-08,B,B005,9378
2023-09-08,A,A005,1104
2023-09-08,C,C004,4235
2023-09-08,A,A002,6644
2023-09-08,D,D010,8464
2023-09-08,B,B001,4483
2023-09-09,C,C006,6972
2023-09-09,A,A008,5911
2023-09-09,A,A001,1370
2023-09-09,B,B009,3001
2023-09-09,A,A008,9940
2023-09-09,B,B006,4955
2023-09-09,B,B004,2973
2023-09-09,B,B003,3850
2023-09-09,B,B007,8951
2023-09-10,D,D007,7159
2023-09-10,D,D009,6006
2023-09-10,D,D008,8991
2023-09-10,B,B002,8709
2023-09-10,C,C002,7861
2023-09-10,D,D008,5647
2023-09-10,C,C007,8953
2023-09-10,B,B010,1968
2023-09-11,A,A004,5808
2023-09-11,A,A001,6193
2023-09-11,B,B002,9484
2023-09-11,C,C008,1493
2023-09-11,D,D008,1540
2023-09-11,D,D005,5646
2023-09-11,B,B009,5243
2023-09-11,A,A006,3838
2023-09-11,C,C002,6920
2023-09-11,C,C002,7766
2023-09-12,D,D001,8642
2023-09-12,A,A008,7943
2023-09-12,C,C010,1873
2023-09-12,D,D001,4870
2023-09-12,A,A008,4717
2023-09-13,A,A010,7302
2023-09-13,A,A008,9903
2023-09-13,C,C006,3911
2023-09-13,D,D004,8045
2023-09-13,C,C007,5796
2023-09-13,D,D001,9245
2023-09-13,B,B007,9424
2023-09-13,A,A008,9791
2023-09-14,C,C002,1966
2023-09-14,B,B009,3793
2023-09-14,C,C006,7361
2023-09-14,A,A006,6873
2023-09-14,C,C008,5559
2023-09-14,D,D003,6664
2023-09-14,B,B010,2616
2023-09-14,B,B010,6021
2023-09-15,D,D010,8379
2023-09-15,A,A006,6556
2023-09-15,A,A008,4378
2023-09-15,C,C001,4695
2023-09-15,B,B009,8042
2023-09-15,C,C008,3868
2023-09-15,B,B010,9974
2023-09-15,D,D003,8248
2023-09-16,B,B004,5491
2023-09-16,D,D004,7728
2023-09-16,B,B002,5483
2023-09-16,C,C008,6672
2023-09-16,A,A006,4264
2023-09-16,A,A007,5581
2023-09-16,B,B009,1043
2023-09-16,B,B007,9627
2023-09-16,C,C002,9166
2023-09-16,C,C006,3986
2023-09-17,B,B002,7763
2023-09-17,C,C003,5460
2023-09-17,A,A003,8147
2023-09-17,C,C007,3999
2023-09-17,A,A005,6040
2023-09-17,A,A001,3822
2023-09-17,C,C002,4324
2023-09-17,A,A002,1114
2023-09-17,B,B008,3513
2023-09-18,C,C010,4544
2023-09-18,A,A007,2754
2023-09-18,C,C003,4104
2023-09-18,D,D009,4932
2023-09-18,A,A009,4160
2023-09-18,A,A002,5684
2023-09-18,D,D005,1766
2023-09-18,C,C002,7794
2023-09-18,A,A003,2074
2023-09-18,D,D006,3867
2023-09-18,A,A010,8219
2023-09-19,A,A006,1352
2023-09-19,C,C010,8973
2023-09-19,C,C001,8028
2023-09-19,D,D005,1526
2023-09-19,D,D001,2472
2023-09-19,B,B010,4620
2023-09-19,A,A002,1264
2023-09-19,A,A004,6901
2023-09-19,C,C004,3440
2023-09-20,D,D005,9308
2023-09-20,B,B006,1267
2023-09-20,A,A010,4932
2023-09-20,A,A003,2613
2023-09-20,A,A004,3409
2023-09-20,A,A003,1209
2023-09-20,B,B009,3970
2023-09-21,A,A006,5477
2023-09-21,C,C003,8956
2023-09-21,C,C006,6323
2023-09-21,A,A007,8025
2023-09-21,B,B003,9221
2023-09-21,D,D008,4397
2023-09-21,D,D007,6319
2023-09-21,D,D002,7435
2023-09-21,C,C001,6494
2023-09-21,D,D005,5663
2023-09-21,D,D005,9118
2023-09-21,D,D003,9011
2023-09-21,B,B005,2394
2023-09-21,A,A009,8767
2023-09-21,A,A001,2377
2023-09-22,D,D005,6740
2023-09-22,A,A009,9719
2023-09-22,A,A006,4148
2023-09-22,B,B004,7372
2023-09-23,D,D010,2471
2023-09-23,D,D007,3666
2023-09-23,D,D006,1382
2023-09-23,C,C006,1107
2023-09-23,C,C002,1480
2023-09-23,A,A006,1442
2023-09-23,D,D010,2800
2023-09-24,B,B008,1864
2023-09-24,D,D004,2195
2023-09-24,C,C006,7184
2023-09-24,D,D003,4819
2023-09-24,A,A007,6122
2023-09-24,C,C006,9659
2023-09-24,D,D005,6993
2023-09-24,D,D002,8002
2023-09-24,B,B001,5428
2023-09-24,C,C004,6153
2023-09-25,C,C004,4513
2023-09-25,C,C007,5332
2023-09-25,A,A001,4660
2023-09-25,A,A010,3224
2023-09-25,A,A009,7499
2023-09-25,D,D007,2313
2023-09-25,A,A008,9720
2023-09-25,A,A007,7855
2023-09-25,C,C002,3276
2023-09-25,C,C007,1559
2023-09-25,C,C007,5302
2023-09-26,B,B010,9047
2023-09-26,A,A008,4319
2023-09-26,D,D005,4757
2023-09-26,A,A002,7071
2023-09-26,C,C003,2348
2023-09-26,D,D008,3962
2023-09-26,C,C006,7709
2023-09-26,A,A005,9498
2023-09-27,D,D004,6558
2023-09-27,B,B007,8496
2023-09-27,D,D008,3389
2023-09-27,A,A003,6002
2023-09-27,D,D002,2578
2023-09-27,A,A005,8799
2023-09-27,A,A007,8226
2023-09-27,C,C005,8096
2023-09-28,B,B007,8875
2023-09-28,B,B005,5088
2023-09-28,C,C010,1453
2023-09-28,A,A002,6720
2023-09-28,C,C007,6430
2023-09-28,B,B010,1667
2023-09-28,A,A010,8091
2023-09-28,B,B006,4407
2023-09-28,B,B009,8829
2023-09-28,A,A003,9381
2023-09-29,B,B003,5005
2023-09-29,D,D010,2440
2023-09-29,B,B009,8989
2023-09-29,C,C003,3735
2023-09-30,B,B009,3892
2023-09-30,C,C005,3732
2023-09-30,B,B008,8024
2023-09-30,D,D003,8714
2023-09-30,C,C010,7017
2023-09-30,A,A004,3114
2023-09-30,A,A003,5945
2023-09-30,D,D001,9930
2023-09-30,D,D003,1591
2023-09-30,D,D002,7927
2023-10-01,C,C010,9021
2023-10-01,B,B006,8368
2023-10-01,C,C007,7196
2023-10-01,C,C010,6424
2023-10-01,C,C006,3597
2023-10-02,D,D006,2363
2023-10-02,C,C006,6724
2023-10-02,A,A010,5976
2023-10-02,A,A006,4259
2023-10-02,D,D008,1045
2023-10-02,D,D002,6773
2023-10-03,B,B004,2245
2023-10-03,A,A002,2198
2023-10-03,C,C008,2741
2023-10-04,B,B001,3463
2023-10-04,B,B001,3729
2023-10-04,A,A008,1755
2023-10-04,A,A008,7398
2023-10-04,C,C006,2689
2023-10-04,D,D004,7643
2023-10-04,A,A007,7343
2023-10-04,B,B001,7922
2023-10-04,B,B010,6127
2023-10-04,A,A010,3272
2023-10-04,C,C008,3093
2023-10-04,A,A010,7704
2023-10-05,D,D007,9127
2023-10-05,B,B007,9774
2023-10-05,B,B002,5890
2023-10-05,B,B010,1223
2023-10-05,B,B004,9691
2023-10-06,C,C004,2018
2023-10-06,A,A009,7890
2023-10-06,B,B004,4109
2023-10-06,D,D006,8520
2023-10-06,A,A008,2231
2023-10-07,B,B002,1870
2023-10-07,A,A008,4431
2023-10-07,D,D010,2854
2023-10-07,D,D007,7166
2023-10-07,B,B002,5060
2023-10-07,D,D009,8906
2023-10-07,A,A002,6664
2023-10-07,D,D002,9218
2023-10-07,A,A003,1992
2023-10-08,C,C007,2883
2023-10-08,A,A004,6938
2023-10-08,C,C002,3484
2023-10-08,B,B006,3815
2023-10-08,A,A005,8727
2023-10-08,D,D005,5675
2023-10-08,C,C008,9073
2023-10-09,A,A007,4810
2023-10-09,B,B010,5512
2023-10-09,C,C009,1672
2023-10-09,C,C005,7523
2023-10-09,B,B006,3070
2023-10-09,C,C005,1832
2023-10-09,B,B001,3018
2023-10-09,B,B007,5725
2023-10-09,A,A008,5681
2023-10-09,D,D004,4363
2023-10-10,C,C004,3989
2023-10-10,A,A008,7546
2023-10-10,C,C004,8959
2023-10-10,B,B002,1508
2023-10-10,C,C003,5607
2023-10-10,D,D009,6874
2023-10-10,D,D005,4628
2023-10-10,B,B004,7800
2023-10-11,C,C010,9266
2023-10-11,A,A006,5656
2023-10-11,B,B008,8287
2023-10-11,D,D002,8105
2023-10-11,B,B002,6425
2023-10-11,D,D002,4771
2023-10-11,A,A006,8252
2023-10-11,C,C004,6467
2023-10-12,B,B001,3592
2023-10-12,C,C005,9495
2023-10-12,B,B004,1837
2023-10-12,A,A008,9399
2023-10-12,C,C006,1544
2023-10-12,D,D001,1446
2023-10-12,B,B009,7450
2023-10-12,C,C003,6872
2023-10-12,B,B006,3314
2023-10-12,D,D003,7152
2023-10-12,D,D007,8378
2023-10-12,D,D004,2341
2023-10-13,A,A002,9998
2023-10-13,D,D006,6064
2023-10-13,D,D010,6741
2023-10-13,A,A005,3224
2023-10-13,B,B002,9572
2023-10-13,A,A010,3886
2023-10-13,D,D010,4239
2023-10-13,C,C010,8710
2023-10-13,B,B004,2164
2023-10-14,B,B009,2369
2023-10-14,C,C010,8313
2023-10-14,B,B003,9205
2023-10-14,A,A006,2331
2023-10-14,B,B005,4148
2023-10-14,B,B004,1625
2023-10-15,D,D006,6152
2023-10-15,D,D010,9749
2023-10-15,D,D002,4038
2023-10-15,A,A007,2055
2023-10-15,D,D010,5151
2023-10-15,C,C009,7777
2023-10-15,B,B005,9817
2023-10-15,C,C006,9762
2023-10-15,B,B003,2477
2023-10-15,B,B005,6329
2023-10-15,D,D007,6704
2023-10-15,B,B003,1364
2023-10-15,C,C006,4367
2023-10-15,A,A008,2845
2023-10-15,B,B007,9160
2023-10-15,B,B007,6435
2023-10-16,A,A003,6606
2023-10-16,B,B004,8740
2023-10-16,D,D010,1153
2023-10-16,B,B003,7092
2023-10-16,D,D001,7264
2023-10-16,A,A006,8600
2023-10-16,D,D002,8372
2023-10-16,C,C008,9872
2023-10-16,B,B006,8058
2023-10-16,B,B007,6221
2023-10-16,D,D003,7400
2023-10-16,A,A007,7957
2023-10-16,B,B004,1132
2023-10-16,D,D003,4349
2023-10-17,A,A010,5150
2023-10-17,C,C001,5187
2023-10-17,B,B001,9232
2023-10-17,C,C006,5134
2023-10-17,B,B006,4883
2023-10-18,D,D004,3670
2023-10-18,A,A005,5027
2023-10-18,B,B003,2316
2023-10-18,A,A009,3110
2023-10-18,C,C007,7334
2023-10-18,C,C003,2695
2023-10-18,C,C010,5939
2023-10-18,C,C007,7533
2023-10-18,C,C007,7999
2023-10-19,C,C008,2069
2023-10-19,D,D010,5419
2023-10-19,D,D005,7942
2023-10-19,D,D009,3886
2023-10-19,B,B005,2645
2023-10-19,D,D001,9650
2023-10-19,A,A009,3506
2023-10-20,B,B007,1565
2023-10-20,D,D009,9370
2023-10-20,D,D007,7818
2023-10-20,B,B001,1869
2023-10-20,C,C004,5725
2023-10-20,A,A002,8238
2023-10-20,D,D007,7823
2023-10-20,C,C009,9529
2023-10-20,D,D010,7005
2023-10-20,A,A007,1556
2023-10-20,D,D005,1906
2023-10-20,D,D003,5253
2023-10-20,D,D002,8255
2023-10-20,B,B002,7576
2023-10-20,D,D002,3292
2023-10-21,C,C010,8378
2023-10-21,D,D008,4543
2023-10-21,C,C010,2058
2023-10-21,D,D006,4131
2023-10-21,C,C007,2426
2023-10-21,C,C009,4229
2023-10-21,B,B008,7404
2023-10-21,C,C005,8083
2023-10-22,B,B001,8855
2023-10-22,C,C010,9146
2023-10-22,A,A005,6390
2023-10-22,C,C001,3985
2023-10-22,B,B004,8847
2023-10-22,D,D010,5329
2023-10-22,C,C003,8768
2023-10-22,C,C007,5923
2023-10-23,D,D006,3096
2023-10-23,D,D006,3877
2023-10-23,A,A009,8325
2023-10-23,C,C002,6519
2023-10-23,D,D003,2423
2023-10-23,D,D007,7131
2023-10-24,B,B001,1318
2023-10-24,D,D009,1781
2023-10-24,D,D006,3280
2023-10-24,C,C005,5953
2023-10-25,C,C006,3105
2023-10-25,D,D008,2417
2023-10-25,A,A003,4574
2023-10-26,A,A006,5759
2023-10-26,D,D007,5023
2023-10-26,A,A005,4306
2023-10-27,A,A003,2359
2023-10-27,A,A009,1493
2023-10-27,C,C010,5414
2023-10-27,B,B003,6141
2023-10-27,B,B002,1002
2023-10-27,A,A006,6234
2023-10-28,A,A010,3496
2023-10-28,C,C001,6806
2023-10-28,D,D007,9661
2023-10-28,B,B009,7331
2023-10-28,A,A007,1889
2023-10-28,C,C007,4885
2023-10-28,D,D003,6402
2023-10-28,A,A003,4305
2023-10-28,A,A004,9419
2023-10-28,A,A006,8632
2023-10-28,A,A009,9532
2023-10-29,C,C009,7103
2023-10-29,B,B004,9283
2023-10-29,B,B008,4869
2023-10-29,B,B002,3590
2023-10-29,B,B009,6912
2023-10-29,C,C002,1356
2023-10-29,A,A010,6824
2023-10-29,A,A002,6756
2023-10-29,C,C007,5019
2023-10-29,A,A006,5865
2023-10-29,A,A005,5365
2023-10-29,D,D005,1404
2023-10-29,D,D005,1658
2023-10-30,D,D001,7597
2023-10-30,B,B002,4052
2023-10-30,A,A003,5350
2023-10-30,A,A008,4923
2023-10-30,A,A007,1636
2023-10-30,C,C010,2538
2023-10-30,D,D009,5775
2023-10-30,C,C010,1784
2023-10-30,C,C006,1298
2023-10-30,D,D002,1968
2023-10-30,B,B003,5136
2023-10-30,D,D003,6145
2023-10-30,D,D008,8933
2023-10-30,C,C007,6991
2023-10-31,B,B001,1444
2023-10-31,D,D008,5133
2023-10-31,C,C006,9526
2023-10-31,B,B004,9701
2023-10-31,C,C008,1595
2023-10-31,C,C003,6917
2023-10-31,B,B007,5925
2023-10-31,B,B010,1916
2023-10-31,D,D008,7828
2023-11-01,A,A007,2690
2023-11-01,D,D001,5943
2023-11-01,B,B007,1108
2023-11-01,D,D002,8736
2023-11-01,C,C009,5155
2023-11-01,A,A002,5080
2023-11-01,A,A003,8737
2023-11-01,A,A009,2054
2023-11-01,D,D009,5635
2023-11-01,A,A008,1849
2023-11-01,B,B005,8292
2023-11-01,D,D003,6988
2023-11-02,B,B010,8423
2023-11-02,C,C006,9587
2023-11-02,D,D003,5261
2023-11-02,D,D010,4196
2023-11-02,D,D008,6684
2023-11-03,B,B006,3972
2023-11-03,D,D004,3502
2023-11-03,C,C003,9095
2023-11-03,B,B008,2550
2023-11-03,C,C001,8432
2023-11-04,A,A003,5858
2023-11-04,A,A004,9250
2023-11-04,A,A001,8902
2023-11-04,B,B001,7523
2023-11-04,D,D010,7711
2023-11-04,C,C001,2105
2023-11-04,D,D003,3384
2023-11-05,C,C001,7007
2023-11-05,C,C005,2329
2023-11-05,A,A002,1032
2023-11-05,C,C001,3434
2023-11-05,C,C007,7236
2023-11-05,C,C010,7839
2023-11-06,D,D006,5593
2023-11-06,D,D004,9904
2023-11-06,A,A007,8173
2023-11-06,D,D004,3670
2023-11-06,C,C009,7204
2023-11-06,B,B001,9422
2023-11-06,D,D002,1340
2023-11-06,D,D002,5377
2023-11-06,C,C003,1500
2023-11-06,B,B005,7034
2023-11-06,B,B010,8830
2023-11-07,C,C005,6008
2023-11-07,B,B005,1329
2023-11-07,A,A006,2285
2023-11-07,C,C005,1946
2023-11-07,D,D005,7338
2023-11-07,D,D004,9324
2023-11-07,B,B001,4380
2023-11-07,C,C008,9983
2023-11-07,C,C002,3650
2023-11-08,D,D004,1007
2023-11-08,A,A007,5320
2023-11-08,B,B002,6302
2023-11-08,D,D007,8833
2023-11-08,C,C003,9005
2023-11-08,A,A009,9022
2023-11-08,A,A007,2832
2023-11-08,C,C004,4598
2023-11-09,B,B009,8523
2023-11-09,A,A001,7610
2023-11-09,D,D006,3047
2023-11-09,C,C010,1092
2023-11-09,A,A002,6790
2023-11-09,C,C010,6691
2023-11-09,C,C003,5662
2023-11-09,C,C007,3402
2023-11-09,B,B005,3431
2023-11-09,B,B003,7742
2023-11-09,C,C007,1773
2023-11-10,C,C001,4688
2023-11-10,C,C002,8143
2023-11-10,A,A010,9856
2023-11-10,A,A003,2793
2023-11-10,A,A001,9728
2023-11-10,C,C010,7249
2023-11-10,C,C008,1211
2023-11-10,C,C010,3169
2023-11-10,C,C010,9708
2023-11-10,B,B007,9953
2023-11-10,B,B010,9676
2023-11-11,C,C003,1347
2023-11-11,D,D005,4960
2023-11-11,D,D005,3191
2023-11-11,D,D009,6275
2023-11-11,B,B007,2231
2023-11-12,A,A007,6097
2023-11-12,B,B005,7182
2023-11-12,A,A006,6783
2023-11-12,D,D001,3107
2023-11-12,C,C003,5673
2023-11-12,D,D007,2232
2023-11-12,C,C005,1080
2023-11-12,B,B001,6108
2023-11-12,C,C007,4161
2023-11-12,C,C010,6114
2023-11-12,A,A006,9007
2023-11-12,C,C005,8383
2023-11-12,A,A003,8210
2023-11-12,C,C002,9160
2023-11-13,B,B005,5522
2023-11-13,A,A008,2325
2023-11-13,A,A007,5987
2023-11-13,C,C006,7605
2023-11-13,B,B006,4541
2023-11-14,B,B007,3289
2023-11-14,B,B010,1577
2023-11-14,A,A001,6264
2023-11-14,D,D005,1769
2023-11-14,C,C010,5185
2023-11-14,C,C007,1892
2023-11-14,D,D006,9420
2023-11-14,C,C004,7475
2023-11-14,B,B004,7521
2023-11-14,A,A008,5722
2023-11-14,A,A006,3421
2023-11-14,A,A010,7429
2023-11-15,A,A006,4399
2023-11-15,B,B002,8548
2023-11-15,A,A002,4722
2023-11-15,D,D008,3801
2023-11-15,C,C009,4017
2023-11-15,C,C005,6052
2023-11-15,B,B002,8652
2023-11-15,C,C001,9899
2023-11-15,A,A003,7694
2023-11-15,D,D002,9243
2023-11-15,C,C001,6660
2023-11-16,A,A008,8171
2023-11-16,D,D006,9847
2023-11-16,A,A010,6492
2023-11-16,D,D008,7668
2023-11-16,D,D009,3989
2023-11-16,B,B007,8135
2023-11-16,D,D010,8205
2023-11-16,D,D006,2971
2023-11-16,D,D001,1081
2023-11-16,B,B003,7351
2023-11-16,A,A009,2469
2023-11-17,D,D002,5086
2023-11-17,A,A006,2186
2023-11-17,B,B003,7185
2023-11-17,D,D003,6765
2023-11-17,D,D002,9648
2023-11-17,A,A010,9297
2023-11-18,C,C001,8842
2023-11-18,B,B008,2648
2023-11-18,C,C003,7284
2023-11-19,A,A001,1352
2023-11-19,A,A010,1774
2023-11-19,A,A003,7371
2023-11-19,C,C005,2446
2023-11-19,B,B010,5259
2023-11-19,A,A007,7401
2023-11-19,B,B002,1761
2023-11-19,A,A006,3242
2023-11-20,D,D002,8446
2023-11-20,C,C006,5118
2023-11-20,A,A007,5323
2023-11-20,D,D003,5099
2023-11-20,A,A001,1815
2023-11-20,D,D005,1242
2023-11-20,D,D006,3165
2023-11-20,D,D002,4683
2023-11-20,A,A003,7854
2023-11-21,C,C003,3835
2023-11-21,D,D001,2478
2023-11-21,A,A007,6424
2023-11-21,C,C002,1889
2023-11-21,C,C007,8156
2023-11-21,B,B010,1684
2023-11-22,A,A002,5458
2023-11-22,D,D005,5521
2023-11-22,C,C009,1051
2023-11-22,D,D002,1364
2023-11-22,A,A002,2259
2023-11-22,C,C002,3723
2023-11-22,B,B010,2756
2023-11-22,A,A004,4937
2023-11-22,D,D008,2234
2023-11-22,A,A008,7054
2023-11-23,A,A009,5644
2023-11-23,B,B003,5924
2023-11-23,A,A009,6063
2023-11-23,A,A007,7611
2023-11-23,D,D003,7261
2023-11-24,D,D003,9630
2023-11-24,D,D005,2115
2023-11-24,D,D001,3665
2023-11-24,A,A010,4677
2023-11-24,A,A006,8978
2023-11-24,C,C003,8923
2023-11-24,D,D008,6202
2023-11-24,D,D009,6582
2023-11-24,C,C002,5001
2023-11-24,A,A006,9148
2023-11-25,C,C004,2283
2023-11-25,A,A001,3770
2023-11-25,C,C009,7000
2023-11-25,C,C003,4346
2023-11-25,D,D001,7158
2023-11-25,D,D009,4401
2023-11-26,C,C009,2506
2023-11-26,A,A004,6239
2023-11-26,B,B005,6829
2023-11-26,B,B003,9073
2023-11-26,C,C009,3587
2023-11-26,A,A008,2494
2023-11-26,D,D003,5608
2023-11-26,B,B001,7691
2023-11-26,C,C001,1246
2023-11-26,A,A004,7507
2023-11-26,D,D009,2721
2023-11-27,B,B004,5920
2023-11-27,B,B008,1646
2023-11-27,B,B010,7347
2023-11-27,D,D004,9672
2023-11-27,B,B007,9712
2023-11-27,D,D009,3997
2023-11-28,C,C008,4540
2023-11-28,C,C002,7860
2023-11-28,C,C008,8872
2023-11-28,A,A004,6263
2023-11-29,D,D006,3987
2023-11-29,D,D007,7485
2023-11-29,D,D006,5927
2023-11-29,A,A009,2941
2023-11-30,B,B002,6220
2023-11-30,C,C010,7032
2023-11-30,C,C010,9357
2023-11-30,C,C006,8251
2023-11-30,C,C010,5060
2023-11-30,D,D010,3775
2023-12-01,B,B007,1591
2023-12-01,B,B005,9210
2023-12-01,A,A006,1238
2023-12-01,A,A003,1879
2023-12-01,C,C004,6969
2023-12-01,B,B002,3691
2023-12-01,B,B003,6393
2023-12-02,A,A005,7967
2023-12-02,B,B001,3819
2023-12-02,C,C007,4034
2023-12-02,C,C002,1255
2023-12-02,D,D010,1562
2023-12-02,D,D001,4065
2023-12-02,B,B003,5969
2023-12-02,A,A007,1745
2023-12-02,B,B006,9834
2023-12-02,C,C006,1634
2023-12-03,B,B006,8565
2023-12-03,C,C002,3170
2023-12-03,B,B008,6443
2023-12-03,C,C008,5357
2023-12-03,B,B010,2461
2023-12-03,C,C009,4406
2023-12-03,B,B007,6720
2023-12-04,A,A006,4454
2023-12-04,B,B008,2757
2023-12-04,D,D001,6988
2023-12-04,D,D007,3261
2023-12-04,C,C006,9055
2023-12-04,A,A010,2724
2023-12-04,C,C009,5695
2023-12-04,C,C002,4331
2023-12-05,C,C001,2699
2023-12-05,B,B009,8705
2023-12-05,A,A002,3186
2023-12-05,D,D008,8413
2023-12-05,A,A003,6845
2023-12-06,D,D007,2174
2023-12-06,B,B006,2677
2023-12-06,D,D010,4329
2023-12-06,A,A005,6968
2023-12-06,C,C002,8634
2023-12-06,B,B008,4064
2023-12-06,B,B006,9624
2023-12-06,B,B002,2067
2023-12-07,D,D007,7839
