age,category,num1,num2,num3,num4,target
59,C,71.037,95.779,20.368,265.597,69.143
42,C,48.789,97.577,31.581,133.847,58.023
35,A,50.368,118.15,32.835,316.011,84.617
57,A,33.3,113.257,38.556,185.816,77.984
25,A,44.683,101.512,33.842,111.983,63.131
56,A,55.556,102.071,39.598,309.789,81.585
57,A,74.293,70.403,31.778,134.495,99.765
31,A,48.04,66.2,24.319,180.105,69.188
49,B,33.374,96.464,34.111,189.712,71.41
68,A,35.948,87.334,36.672,222.204,81.673
55,C,49.642,111.722,31.955,160.435,56.001
50,B,61.772,103.944,37.253,251.966,85.43
40,A,56.374,84.545,29.384,237.682,71.868
32,C,54.603,103.264,32.729,200.953,72.409
50,B,63.091,91.635,29.128,266.216,88.953
42,C,42.798,141.332,41.895,196.607,58.727
34,A,50.191,107.725,34.206,186.218,65.339
50,A,44.796,68.788,24.416,299.905,71.485
64,A,47.285,136.41,39.263,214.787,51.982
19,A,39.937,87.337,26.334,150.717,57.027
31,B,46.56,80.505,30.068,157.487,72.91
57,B,49.723,142.874,32.342,200.948,69.24
57,C,46.285,106.917,32.75,80.1,39.167
68,A,48.389,114.015,32.419,168.351,87.77
56,C,54.05,114.661,24.335,194.98,53.447
68,B,62.387,95.88,32.435,191.64,90.012
23,A,63.112,88.552,35.503,137.128,60.829
23,A,57.614,91.815,35.359,177.574,54.892
20,B,37.4,132.177,23.491,258.99,58.853
24,B,46.396,104.076,26.722,248.657,50.818
68,B,47.257,126.258,24.777,204.781,71.367
25,B,43.429,98.471,31.699,196.555,66.854
59,B,53.424,84.892,22.242,191.919,63.221
69,A,34.057,71.156,24.386,211.816,56.224
32,B,66.936,112.96,26.674,205.128,64.624
64,A,61.952,133.882,21.016,216.207,60.558
46,A,54.782,82.281,29.861,225.09,60.835
50,B,49.379,110.267,19.468,139.445,45.903
69,B,62.288,72.488,32.427,184.487,92.496
47,A,56.894,88.886,28.015,209.896,93.068
56,B,61.066,105.359,26.88,151.708,83.013
44,B,49.409,65.434,27.696,166.309,75.211
53,B,67.893,99.64,29.698,189.105,93.871
46,C,61.669,83.266,32.964,191.558,82.063
55,A,55.095,112.095,36.585,210.83,73.93
50,C,62.56,96.692,35.07,157.598,70.336
54,B,45.808,118.789,41.158,248.401,92.892
44,C,38.325,94.408,33.376,191.146,67.441
50,B,53.216,72.752,30.702,207.26,93.585
21,C,49.429,70.261,27.715,181.508,44.015
39,B,48.023,61.82,27.881,211.783,88.581
19,C,62.163,112.659,32.695,283.561,84.343
27,C,51.671,151.155,25.003,181.044,53.746
22,C,52.636,108.705,31.145,172.775,39.515
27,A,46.729,133.441,29.906,158.492,36.181
50,C,58.811,122.671,26.36,197.019,62.313
55,A,57.019,89.633,24.744,196.44,86.27
30,B,58.737,125.306,42.624,202.572,79.925
48,C,45.027,90.429,23.017,223.413,54.233
64,B,63.041,90.826,29.661,217.108,87.093
53,B,68.388,95.828,36.113,198.874,99.911
62,C,58.42,96.776,32.645,297.69,78.124
41,A,41.907,113.227,27.632,234.534,65.977
69,C,41.978,86.582,24.039,145.537,53.854
32,B,46.246,117.782,30.649,122.74,47.076
46,B,44.356,117.495,16.802,165.218,42.776
25,C,49.289,106.859,30.849,207.633,58.469
22,A,56.324,138.792,30.174,161.025,25.192
46,A,52.9,125.748,35.351,168.619,70.035
64,B,52.023,121.395,24.283,201.303,68.783
21,B,47.588,101.323,28.383,182.901,70.286
29,A,49.262,107.035,32.185,97.615,58.447
62,C,57.966,110.476,31.028,253.859,73.142
19,B,29.88,100.265,23.287,242.248,42.768
44,A,49.886,92.489,26.762,135.744,49.497
48,B,52.88,51.886,37.0,202.845,83.897
68,C,57.836,114.355,31.297,144.172,71.587
68,A,39.9,120.829,21.679,169.56,73.171
53,B,39.371,76.778,34.416,224.308,83.493
53,C,55.84,112.103,22.004,240.502,54.16
43,B,30.955,88.169,28.465,239.332,62.599
60,C,63.322,92.669,32.816,212.242,71.214
44,C,52.266,126.215,36.069,263.76,76.722
22,A,65.587,80.187,18.31,169.472,55.366
37,C,39.129,80.157,33.558,180.569,56.1
28,B,45.636,136.097,34.309,70.269,61.921
27,C,25.921,97.089,27.215,195.347,34.275
57,C,42.043,124.931,30.455,228.985,62.968
55,A,48.162,68.026,14.74,214.263,74.199
23,C,30.373,69.628,16.26,168.799,35.683
25,C,46.054,81.741,35.543,242.226,83.377
40,B,30.127,90.371,27.306,196.308,77.119
64,A,47.425,71.934,28.269,238.321,82.604
43,A,61.471,107.386,31.173,224.307,66.49
63,A,49.65,108.692,28.17,271.225,69.08
60,C,66.582,82.037,27.707,216.968,77.872
29,A,57.863,83.628,31.972,230.497,63.633
43,C,63.481,86.264,22.522,196.164,64.712
30,C,42.351,76.702,35.8,174.855,74.841
57,B,42.109,42.089,28.849,224.537,85.894
35,B,53.456,98.299,24.972,275.137,74.87
42,B,34.223,91.391,24.299,169.206,66.325
50,B,54.711,93.437,30.213,187.593,81.847
64,B,46.761,79.764,28.468,201.333,68.052
57,C,63.3,116.21,22.256,234.245,59.185
60,C,56.795,148.508,26.991,217.273,75.955
29,A,60.967,83.318,25.954,245.653,76.103
61,C,42.458,127.994,36.309,298.695,59.783
53,C,60.482,107.333,30.652,168.055,61.083
65,B,64.447,100.708,37.847,230.486,77.082
21,C,49.613,93.118,26.45,216.032,33.671
22,B,42.606,98.336,28.544,200.952,70.99
54,A,42.782,122.992,31.933,230.304,66.525
25,A,62.39,77.238,33.021,186.66,78.519
59,C,76.843,94.5,33.605,216.152,94.3
66,A,40.184,124.98,25.561,134.735,57.213
45,C,39.415,119.674,25.702,173.059,51.471
48,A,59.214,77.548,28.223,252.376,83.886
26,B,42.461,96.348,37.405,250.454,87.594
68,B,60.184,114.56,24.997,212.972,96.609
46,B,54.653,113.269,27.365,177.348,70.096
31,B,49.76,119.503,33.649,241.263,72.902
57,C,54.413,107.686,33.382,261.824,75.859
58,A,53.802,111.039,32.777,179.382,70.198
39,C,48.204,106.856,30.404,127.249,44.476
28,B,32.436,131.595,24.674,222.457,60.768
40,C,51.787,91.564,26.546,245.688,58.397
18,A,65.731,100.964,35.632,229.374,69.95
63,C,33.912,79.701,33.868,278.254,80.82
54,A,40.342,75.76,23.325,278.465,82.477
38,C,54.268,106.499,34.347,184.73,83.52
43,A,50.386,85.516,36.544,209.95,88.416
63,A,54.112,98.846,30.269,175.173,81.19
53,B,43.007,132.355,32.131,148.897,71.241
40,A,61.625,131.199,35.057,151.828,63.322
18,B,50.469,144.481,26.521,235.851,62.163
68,B,56.97,132.753,41.648,215.144,93.264
57,B,53.203,148.06,36.115,244.498,72.011
32,C,51.755,108.731,32.62,326.581,68.996
38,C,56.268,81.94,29.827,224.993,76.031
64,C,51.865,79.992,32.474,160.604,67.988
26,C,38.098,127.927,22.199,251.756,47.314
26,A,60.874,101.033,40.41,159.674,80.294
27,A,58.181,102.523,35.644,287.417,87.445
69,C,28.931,89.019,37.32,101.428,71.667
43,A,43.458,91.417,30.154,172.673,56.923
58,A,60.424,107.675,28.199,231.107,93.171
52,B,31.731,78.896,26.628,258.876,77.619
69,B,59.436,105.143,34.068,166.151,91.599
42,B,48.588,130.222,27.437,157.087,65.478
43,B,63.403,57.327,29.063,207.418,93.592
28,A,49.989,69.174,32.732,295.45,73.916
55,C,42.779,113.512,26.703,123.081,53.831
19,A,53.081,127.279,35.22,184.294,44.001
24,A,49.696,90.202,29.911,213.009,85.19
35,A,41.891,60.035,22.459,160.203,62.245
44,B,72.183,128.638,26.65,160.031,82.487
51,B,40.289,83.779,36.541,188.33,83.573
44,B,27.57,92.775,25.315,214.635,60.512
34,C,65.817,106.381,34.47,190.247,60.026
60,A,44.164,86.671,30.608,273.278,72.259
61,C,47.032,82.477,29.141,229.63,76.391
68,B,46.421,82.844,42.563,219.158,100.278
41,C,44.303,137.159,23.579,251.383,53.606
42,A,42.338,123.192,26.299,220.04,55.996
24,A,40.032,111.49,29.883,177.841,55.741
69,B,50.648,56.271,42.079,186.842,92.888
23,B,45.98,111.564,29.894,143.528,49.037
41,C,57.304,110.484,31.371,300.244,68.203
50,B,54.827,74.437,28.321,246.536,82.503
66,B,40.725,105.174,31.793,72.021,76.406
46,A,51.085,121.03,28.631,266.656,56.057
60,B,45.822,111.387,33.477,126.703,67.755
39,B,40.083,86.397,33.871,226.033,80.486
43,A,56.894,100.265,28.829,89.799,78.193
45,A,48.787,114.607,24.373,178.594,51.255
67,C,45.924,101.189,30.468,267.047,59.744
38,B,41.444,125.086,37.011,269.832,80.927
66,A,39.721,107.914,25.867,215.339,66.953
24,C,69.888,115.058,31.67,239.373,63.197
34,C,53.341,116.428,23.971,129.321,47.07
37,B,39.089,78.666,24.801,226.917,76.062
58,B,52.879,101.0,36.502,242.549,94.466
66,C,60.62,93.353,33.458,328.487,91.072
37,A,51.675,120.877,31.745,168.839,73.21
39,C,63.74,109.265,18.391,200.815,55.486
45,B,34.572,96.236,27.236,203.906,64.149
57,A,30.087,74.363,33.034,234.929,79.33
66,A,52.605,68.062,22.755,244.026,67.491
24,C,52.765,106.207,28.231,253.046,63.388
18,B,16.605,85.656,33.833,249.398,55.546
49,C,43.764,113.323,22.444,125.944,28.168
30,C,39.913,67.137,21.604,69.34,40.998
47,C,36.081,131.859,22.531,174.281,33.639
40,A,39.89,113.277,31.672,198.229,43.305
68,A,55.958,101.984,27.215,169.337,62.976
36,B,39.826,133.661,34.39,177.015,76.091
49,B,40.169,118.968,30.605,183.188,58.227
47,C,33.812,90.5,39.403,228.872,67.545
46,C,62.689,101.552,23.813,148.315,44.875
66,C,54.346,60.715,31.659,196.109,97.777
62,B,25.076,121.284,26.024,196.491,58.043
46,A,40.178,94.081,33.001,227.735,62.406
47,A,55.285,60.456,30.6,258.095,93.792
33,C,62.814,76.363,25.034,284.205,91.984
57,C,58.408,117.418,29.214,162.7,55.379
36,C,46.443,132.276,30.365,100.001,31.818
35,C,30.686,100.409,27.003,187.904,66.106
18,B,58.702,80.359,33.636,120.569,66.418
31,A,47.031,71.585,24.845,336.729,74.681
68,C,50.689,128.292,40.455,156.356,43.642
64,B,48.226,108.989,34.768,228.192,81.812
67,C,36.445,93.397,31.744,246.703,53.149
19,C,53.643,88.635,44.227,217.031,63.278
45,A,52.265,113.437,28.454,303.836,54.948
66,C,45.742,112.886,33.057,189.876,74.878
67,A,54.711,82.068,31.113,158.256,62.092
47,A,36.26,77.153,33.987,155.669,45.149
55,A,47.31,78.162,37.481,237.5,74.175
68,B,50.261,90.636,32.745,190.51,95.124
21,B,32.651,86.204,35.209,155.676,54.669
18,A,49.429,132.362,27.248,222.065,49.535
25,C,57.336,89.924,28.969,235.462,66.689
46,A,46.968,75.007,38.191,213.565,77.676
56,C,49.659,76.13,32.984,244.98,86.668
20,A,55.623,96.321,31.242,204.405,62.585
49,C,46.122,63.558,26.234,170.319,57.836
27,B,47.022,98.798,34.833,240.57,96.417
27,C,38.233,73.276,26.093,155.496,46.537
36,A,49.851,123.172,24.619,143.556,52.447
63,B,46.652,102.331,30.575,257.797,79.895
51,C,54.991,142.42,17.988,182.608,19.68
50,C,55.635,95.436,33.055,283.284,84.232
40,C,57.912,37.365,31.885,242.83,96.879
45,C,44.917,129.154,28.236,178.808,60.155
49,C,28.234,110.038,28.689,224.311,43.611
67,B,57.416,113.138,29.403,326.419,90.613
24,B,54.311,79.948,26.054,237.714,76.473
46,B,43.647,99.143,30.923,229.085,76.581
25,B,55.549,103.729,28.753,170.264,71.367
18,A,35.514,95.244,30.562,292.228,64.812
20,B,60.302,65.313,29.221,265.897,79.442
41,C,46.664,155.374,28.237,170.722,42.589
40,C,41.711,116.717,31.392,294.021,71.016
25,B,43.783,108.412,33.905,208.238,94.82
64,C,47.685,126.278,27.376,157.981,47.497
54,B,49.88,112.884,31.977,170.074,73.415
20,C,50.483,86.456,32.597,243.885,57.784
68,A,45.704,124.996,23.581,158.325,61.025
50,A,52.002,117.044,34.883,144.844,74.739
45,B,50.083,87.214,40.282,178.056,79.049
64,B,43.524,115.8,29.56,185.524,49.542
25,B,42.018,95.189,29.144,166.334,69.706
51,C,56.084,104.17,28.935,177.303,61.69
52,B,55.243,111.993,33.103,245.847,78.47
49,A,50.571,127.37,32.554,212.825,61.184
41,C,59.242,87.08,22.047,174.218,59.676
31,B,30.387,107.299,25.669,178.608,44.471
49,C,44.356,140.315,32.537,193.417,45.396
63,C,38.437,96.479,29.275,196.279,46.384
60,B,72.563,103.931,24.169,196.491,75.656
33,C,57.132,140.285,37.501,244.012,68.12
21,A,49.209,112.75,26.001,209.852,41.329
69,A,57.85,70.52,30.179,211.323,97.317
54,C,61.163,84.09,29.142,271.339,65.622
38,B,61.056,113.792,24.607,293.833,79.738
31,C,59.217,108.46,30.925,138.451,57.651
48,A,47.375,103.252,31.961,121.055,68.357
65,C,44.986,143.224,27.662,182.53,58.979
35,C,40.378,87.65,28.319,239.156,55.89
24,A,55.024,98.512,33.002,218.799,66.576
27,C,48.411,60.738,20.124,252.705,64.493
24,C,45.815,123.213,25.775,180.382,43.903
50,B,45.293,84.023,31.067,102.165,62.454
40,B,64.502,121.143,27.366,131.661,68.791
38,A,59.527,119.041,27.295,228.237,65.344
36,A,68.304,146.982,34.508,253.088,67.466
65,A,55.29,112.986,26.833,104.66,57.697
36,B,50.57,92.878,39.896,270.533,91.343
53,A,49.746,109.072,21.227,223.232,53.983
46,A,39.797,84.815,18.94,196.479,67.599
35,A,37.386,106.383,34.395,168.659,51.725
19,B,55.073,95.982,25.08,279.558,49.461
18,C,40.653,98.593,25.165,244.85,53.15
64,A,52.115,82.033,34.924,224.541,57.229
22,C,61.155,106.009,27.514,163.43,41.21
37,A,43.345,116.485,34.552,280.709,94.413
28,C,70.105,66.958,26.948,201.518,79.371
59,B,40.093,86.228,31.813,214.951,87.22
19,B,59.902,103.361,27.443,203.653,56.11
20,A,54.248,53.054,25.401,161.722,62.14
40,C,61.941,134.805,38.653,215.986,77.945
29,B,38.838,85.778,35.582,234.847,79.31
37,A,73.07,81.238,26.367,177.92,86.631
22,A,48.212,95.853,29.108,211.704,78.808
54,B,56.766,102.747,37.381,202.925,90.832
55,B,64.445,84.871,25.059,245.757,74.064
47,A,43.953,119.608,25.329,185.053,61.908
26,C,58.257,107.994,32.35,211.329,56.988
51,C,42.285,83.255,41.352,221.858,59.151
61,C,63.97,89.552,30.269,183.922,80.927
52,A,42.398,69.665,35.249,158.732,83.959
69,B,50.385,74.933,24.913,166.87,76.584
39,A,53.061,107.752,31.805,220.46,72.375
61,B,57.843,83.463,28.202,188.234,61.187
41,C,69.685,136.086,39.333,187.571,78.387
34,C,45.48,101.418,37.993,230.207,71.005
27,B,61.387,72.944,41.397,250.975,94.922
47,B,69.703,77.133,26.523,259.586,78.177
63,A,51.657,121.059,30.177,169.375,50.153
40,C,44.499,98.47,31.876,246.137,81.936
49,A,32.7,119.84,26.718,304.249,53.885
34,A,68.833,92.67,30.655,206.304,77.579
67,A,47.556,88.795,34.545,196.334,68.701
68,C,39.986,122.389,27.248,185.912,30.416
34,A,36.417,82.828,26.483,146.812,57.191
31,A,39.968,109.781,26.152,242.113,63.499
26,A,59.197,95.764,23.281,196.557,44.839
57,A,60.579,117.574,34.27,192.515,86.625
19,A,56.521,136.37,26.472,234.367,51.035
62,A,51.323,92.156,25.944,238.974,64.657
42,C,37.545,89.057,32.645,169.958,42.191
56,A,42.701,113.316,29.947,171.152,70.272
26,B,38.934,78.36,27.372,168.932,41.149
39,A,55.728,132.329,34.053,305.676,63.487
60,A,39.367,128.92,27.173,273.857,70.339
63,C,42.858,80.018,19.115,235.352,63.139
21,C,48.165,68.338,36.666,181.229,50.951
43,B,33.302,76.788,25.859,187.154,76.459
46,B,50.468,77.093,26.405,218.172,65.426
62,C,48.928,116.035,26.427,310.457,66.959
51,C,61.842,130.983,30.298,214.444,59.298
40,A,41.801,115.803,28.629,225.441,56.817
54,C,37.008,95.276,34.94,72.551,45.903
28,B,46.259,106.85,38.226,212.879,69.776
23,A,39.019,82.604,26.604,130.307,46.827
35,B,50.392,121.944,25.31,175.65,57.301
38,A,31.401,108.641,27.39,202.344,63.373
59,C,43.947,115.464,32.195,184.895,55.502
53,B,40.716,85.449,29.418,168.202,76.443
58,A,55.678,96.628,27.498,168.648,71.264
55,A,41.894,114.501,23.515,189.448,60.966
51,C,32.639,128.87,18.956,187.265,44.515
34,C,47.982,87.838,24.976,201.014,42.303
54,C,53.199,115.609,36.322,197.276,71.737
42,B,47.288,85.759,32.18,263.944,79.109
55,A,43.887,142.344,29.042,97.52,38.35
29,C,43.284,91.704,33.649,212.249,64.903
40,B,51.129,112.87,23.561,203.55,59.94
59,B,41.106,103.312,30.284,193.29,74.921
39,B,46.715,152.106,21.068,164.709,20.837
38,C,57.504,104.598,31.73,192.515,68.129
44,C,36.987,89.699,31.298,118.325,73.525
48,A,49.563,112.79,31.417,210.336,67.714
23,A,32.11,112.345,35.838,219.403,53.461
44,C,52.279,96.851,33.88,164.797,55.94
57,B,40.212,78.105,23.955,297.035,86.009
51,B,60.196,89.44,35.914,193.978,82.598
29,B,35.231,117.63,28.953,202.204,62.647
62,A,54.421,65.051,20.149,266.789,97.823
24,B,62.211,95.039,29.456,307.106,91.984
27,A,39.693,119.897,33.236,143.833,48.192
62,A,41.381,98.13,24.931,171.142,50.569
34,B,40.558,143.474,36.664,194.866,56.52
43,B,45.141,65.107,25.383,162.856,67.435
38,C,55.174,80.773,27.595,242.306,52.953
45,C,44.325,53.707,26.676,157.351,69.866
63,B,38.79,139.874,21.455,263.33,69.508
19,A,29.812,81.1,25.034,231.182,42.046
60,A,66.019,60.262,26.441,258.202,73.138
18,A,66.805,87.762,29.349,157.575,72.666
68,A,55.602,72.144,14.993,180.825,52.416
53,A,41.896,87.904,33.583,244.899,76.463
68,C,57.477,100.825,33.533,235.83,72.288
43,B,59.487,116.098,35.907,185.657,84.715
46,C,47.458,96.507,22.542,192.773,60.654
38,A,50.414,100.506,28.536,178.283,53.95
28,A,62.318,88.368,34.707,191.428,82.673
57,A,33.595,69.766,35.137,151.733,65.333
28,A,59.984,63.069,37.395,143.339,75.218
53,B,46.908,92.71,30.514,250.272,80.645
66,A,38.874,101.693,29.72,189.73,89.129
56,B,39.697,91.228,22.21,257.566,70.734
57,A,41.353,63.813,35.324,229.799,64.534
52,B,37.899,104.028,27.698,215.601,60.316
51,C,67.714,132.586,30.17,164.489,67.605
64,A,54.912,97.707,29.836,139.461,67.089
41,B,60.645,88.409,18.027,177.155,67.227
39,C,55.624,98.79,25.943,276.596,60.848
22,A,50.612,77.912,32.269,244.448,43.418
50,A,50.748,76.622,29.757,172.479,63.323
53,A,46.025,109.028,32.309,177.722,64.953
64,B,46.842,119.806,33.919,153.546,53.455
37,B,35.919,97.058,25.884,122.646,40.831
36,C,60.818,60.525,27.424,205.08,65.152
52,B,31.868,107.067,29.294,286.254,68.868
69,B,39.414,141.348,33.867,286.882,81.864
60,A,70.12,95.122,28.83,230.395,82.37
34,A,51.362,96.443,21.095,169.866,59.031
62,A,51.777,82.547,29.009,127.526,61.939
60,A,56.373,109.627,33.666,252.353,83.545
51,A,34.597,86.58,36.785,222.361,86.658
26,A,36.062,120.43,31.403,184.189,53.176
43,A,45.551,86.848,22.57,175.835,56.595
19,C,40.966,106.836,27.968,230.022,37.765
26,C,49.25,99.073,32.375,158.669,52.247
26,C,54.855,131.102,34.331,211.962,52.488
57,C,63.892,108.19,32.535,139.009,69.957
34,A,58.111,127.74,28.742,311.426,54.624
18,C,40.057,102.172,34.293,165.648,44.112
42,A,46.25,96.585,26.797,232.42,70.281
60,C,43.531,99.236,30.923,140.099,56.96
57,B,39.834,84.572,33.749,191.837,72.961
59,C,37.558,110.633,32.883,244.231,58.619
42,C,66.643,86.193,32.995,255.048,66.596
56,A,50.106,102.249,32.87,238.164,80.304
52,C,47.758,117.104,24.757,193.088,56.421
20,B,54.843,131.671,30.088,166.702,43.697
67,A,55.337,103.257,25.454,146.116,74.738
54,A,61.188,117.224,28.553,275.19,72.164
61,C,42.563,114.838,24.156,205.169,49.696
61,A,54.027,92.352,31.725,214.412,97.203
68,A,40.888,142.156,20.174,258.268,75.398
47,A,48.098,88.475,33.086,229.337,60.391
55,A,50.567,101.82,30.077,193.629,57.054
51,A,51.545,129.082,39.511,237.22,65.077
29,A,51.103,128.589,28.977,168.873,69.465
36,B,58.018,100.286,28.976,122.443,59.104
54,C,44.03,119.808,33.413,270.592,50.301
61,B,51.817,95.521,29.268,173.04,88.147
66,A,42.411,90.226,31.374,184.786,77.477
34,A,79.208,75.744,34.972,189.196,109.061
27,C,40.871,114.478,28.662,169.89,48.478
66,B,42.993,116.584,35.976,255.067,81.949
64,C,58.826,88.642,21.604,218.723,69.568
29,B,45.705,105.362,38.017,184.811,64.845
33,A,58.83,153.02,21.059,136.217,57.235
41,C,51.53,122.934,36.761,215.19,74.989
36,C,45.968,81.97,20.668,77.47,22.842
25,A,42.472,120.031,39.903,211.637,72.241
48,C,42.112,82.063,30.804,267.159,56.692
38,B,46.077,42.096,25.276,203.228,100.7
34,B,48.256,99.592,39.326,260.316,97.072
40,B,41.681,131.264,24.556,138.541,38.706
54,B,48.908,127.949,28.863,301.927,80.737
33,A,39.059,107.545,43.024,254.864,82.757
23,C,57.559,89.165,31.978,223.798,56.571
25,B,59.474,109.729,19.87,170.08,44.532
42,A,42.957,94.617,28.634,161.774,60.257
35,C,42.398,89.727,28.191,196.455,51.359
42,C,51.779,121.24,30.943,260.139,52.867
29,A,62.654,89.479,29.778,134.224,76.737
32,A,64.867,122.545,32.729,200.521,55.87
43,B,35.973,88.156,22.36,236.711,63.735
58,C,60.063,141.17,27.26,246.467,64.471
62,C,49.384,67.187,31.559,236.562,78.848
43,A,49.578,80.865,26.189,129.12,71.686
64,C,55.047,96.893,35.48,256.589,75.987
49,B,45.19,60.319,26.289,203.36,50.565
27,C,60.967,48.58,30.717,145.72,61.145
33,A,64.24,60.492,29.475,198.792,85.637
24,A,64.613,94.158,24.927,102.067,54.381
34,B,31.561,94.666,30.302,228.915,62.813
40,B,47.703,106.66,23.44,193.615,67.896
43,C,30.648,96.06,27.782,136.494,48.467
38,C,42.347,105.99,30.151,185.496,33.182
39,A,26.025,90.996,22.863,164.627,46.08
24,B,54.503,114.296,33.118,167.821,62.916
31,B,52.193,111.886,31.302,86.948,57.507
32,B,45.674,93.466,32.66,116.392,41.813
24,C,42.089,110.66,30.012,188.515,59.204
26,B,53.14,96.187,24.247,179.912,62.588
68,A,39.886,69.553,30.0,248.699,84.552
65,A,39.205,118.09,33.115,168.411,81.478
25,C,37.976,81.864,24.048,173.651,48.066
67,C,47.962,117.876,24.446,175.988,39.262
40,B,44.177,106.481,28.77,190.149,63.958
46,C,46.158,98.31,28.143,204.573,63.938
35,A,55.218,62.46,29.919,179.684,73.087
48,B,59.633,130.795,28.542,228.561,90.815
47,A,64.505,92.738,30.8,315.011,80.386
69,B,50.601,112.691,36.109,158.728,90.674
56,C,53.476,97.721,32.692,219.592,77.497
52,B,51.888,94.571,30.281,201.476,77.89
35,B,33.258,103.856,24.466,252.352,64.479
59,A,46.303,100.531,26.39,210.15,58.095
56,A,46.349,94.66,34.209,163.677,66.705
34,B,44.892,98.894,27.658,141.747,64.939
31,C,49.591,108.541,25.161,230.524,51.077
48,C,47.805,109.956,40.49,145.81,60.887
41,A,40.137,100.867,37.622,259.187,83.136
52,C,48.49,112.419,29.378,227.66,41.557
61,A,43.609,91.519,24.587,204.335,70.598
62,C,23.808,144.498,33.617,134.387,56.702
51,B,36.029,129.712,27.55,233.766,59.02
20,A,50.889,115.249,34.443,280.838,56.59
54,A,60.919,61.168,27.555,178.745,75.453
60,B,25.728,112.12,38.227,162.905,50.141
57,A,41.296,93.267,27.406,195.399,67.816
43,C,54.315,80.426,41.824,223.347,76.029
40,C,58.782,92.758,30.975,173.439,65.151
61,A,45.799,82.643,36.922,244.96,82.392
56,C,43.172,110.136,27.299,295.536,66.711
32,A,62.197,132.32,23.443,216.512,64.145
66,B,57.961,116.521,18.469,183.751,56.65
21,A,58.586,155.251,36.383,222.0,64.31
46,B,45.319,68.928,30.34,258.865,97.315
39,C,61.137,89.879,23.762,207.982,51.483
42,B,30.549,81.139,36.591,224.255,76.428
30,C,61.312,124.587,35.78,235.238,76.833
35,A,49.335,95.589,36.912,156.228,54.651
50,C,51.289,103.79,23.301,222.956,65.802
33,A,40.547,112.674,36.232,132.903,52.695
62,A,31.86,70.904,31.92,167.078,77.706
59,B,51.077,87.573,37.138,257.283,82.918
61,B,55.514,119.945,32.714,243.552,82.503
19,B,57.027,89.038,30.865,186.491,54.562
52,B,55.948,65.727,36.3,285.29,102.37
59,C,53.682,81.955,34.259,134.49,70.494
51,C,40.762,94.275,35.409,189.746,66.536
47,C,57.675,103.335,27.56,213.755,67.61
30,A,39.644,98.584,29.138,59.588,42.464
30,C,61.071,87.716,21.331,192.117,40.492
35,C,49.16,118.786,27.199,143.775,54.381
49,C,49.493,97.419,33.952,144.913,58.231
49,B,58.659,104.188,32.821,186.389,82.022
52,C,60.015,88.781,25.102,108.717,53.953
56,A,57.706,130.179,36.412,159.602,89.295
63,B,41.795,92.167,44.865,109.886,72.569
69,A,57.627,101.494,25.486,206.189,69.162
46,C,41.852,120.7,28.971,205.217,35.668
66,B,57.879,105.601,26.892,182.573,78.519
46,A,35.748,105.102,29.526,249.822,82.841
61,C,49.063,60.527,31.37,185.192,72.591
33,A,41.791,113.613,26.513,198.846,56.439
61,A,58.699,101.112,28.615,154.7,80.522
64,A,61.152,110.831,30.436,84.836,67.063
27,C,51.99,103.664,32.358,192.733,67.515
47,C,51.661,88.817,37.332,186.203,81.131
42,A,57.042,117.886,29.928,285.495,69.105
56,B,61.211,103.963,27.191,233.372,67.399
37,B,50.373,74.212,33.482,179.344,83.06
22,C,45.003,126.17,32.001,207.083,50.403
18,C,56.473,71.39,29.036,245.351,53.663
47,C,31.413,118.019,32.425,225.838,44.946
66,C,59.097,129.739,28.084,283.445,64.401
20,C,42.898,77.874,27.348,160.53,48.28
62,B,47.598,97.545,20.503,248.752,84.142
31,C,59.161,95.681,28.36,178.856,67.852
47,A,45.845,96.581,21.187,209.681,68.533
67,A,56.474,136.605,26.803,172.116,61.749
21,B,61.389,78.106,32.897,192.9,99.182
35,A,51.1,93.869,22.474,210.578,61.646
54,B,53.114,130.066,29.051,229.663,69.063
42,B,48.806,93.541,30.327,203.068,59.203
65,A,51.156,81.284,28.807,75.693,60.961
18,C,38.836,105.26,27.593,196.153,46.844
63,A,47.063,116.113,31.627,273.52,61.0
32,A,37.118,92.143,32.32,195.756,50.621
26,B,41.012,111.087,30.008,274.924,62.914
32,A,29.971,72.468,27.871,193.99,49.034
66,B,52.639,73.579,34.324,121.401,72.424
41,C,66.916,91.198,23.446,178.352,72.357
21,C,45.439,111.8,33.437,172.078,31.11
29,C,59.651,115.23,32.098,188.523,58.764
54,A,61.257,76.36,30.995,140.734,80.617
54,B,38.009,114.488,29.951,199.559,61.382
60,C,40.162,103.33,20.55,183.587,46.944
23,B,59.908,82.416,36.937,264.393,85.954
56,B,49.077,73.316,34.193,139.488,84.322
63,C,37.092,104.596,25.193,212.283,70.216
41,C,43.631,125.791,33.794,220.551,42.203
28,B,54.197,100.71,30.944,238.749,64.824
30,C,42.061,81.302,27.085,181.821,41.961
51,B,22.255,62.64,35.959,211.04,73.645
42,B,46.78,130.59,27.846,217.664,59.917
24,C,47.59,120.837,36.781,117.582,51.675
69,A,50.092,106.042,32.671,183.615,67.472
21,C,62.589,129.56,34.783,198.367,47.463
25,A,50.535,104.478,32.895,204.229,55.98
37,B,52.429,89.379,32.664,203.617,77.088
46,B,60.555,111.103,31.076,221.876,88.545
