ID,Class
4174,DERMASON
4175,SEKER
4176,DERMASON
4177,CALI
4178,HOROZ
4179,SEKER
4180,HOROZ
4181,SIRA
4182,HOROZ
4185,BOMBAY
4186,CALI
4187,BOMBAY
4189,DERMASON
4190,DERMASON
4191,BARBUNYA
4193,HOROZ
4194,DERMASON
4195,CALI
4197,DERMASON
4198,SEKER
4199,DERMASON
4201,BARBUNYA
4202,CALI
4203,HOROZ
4204,SIRA
4208,DERMASON
4210,DERMASON
4211,BARBUNYA
4212,DERMASON
4213,SIRA
4214,CALI
4215,SIRA
4216,HOROZ
4217,CALI
4219,CALI
4220,BARBUNYA
4221,SIRA
4222,SEKER
4223,BARBUNYA
4224,DERMASON
4225,CALI
4226,SEKER
4227,SIRA
4228,DERMASON
4229,HOROZ
4231,DERMASON
4233,DERMASON
4234,DERMASON
4235,DERMASON
4236,CALI
4238,SEKER
4239,SEKER
4245,SEKER
4246,SEKER
4247,SIRA
4248,DERMASON
4249,HOROZ
4250,CALI
4252,DERMASON
4253,HOROZ
4254,DERMASON
4255,DERMASON
4257,DERMASON
4258,DERMASON
4260,BARBUNYA
4261,DERMASON
4262,SIRA
4263,BARBUNYA
4264,CALI
4265,SEKER
4266,DERMASON
4267,SEKER
4268,SEKER
4269,CALI
4270,SIRA
4272,BARBUNYA
4274,BOMBAY
4275,CALI
4276,SIRA
4277,SEKER
4279,BARBUNYA
4281,SIRA
4282,DERMASON
4283,SEKER
4284,DERMASON
4285,SIRA
4286,DERMASON
4288,CALI
4289,BARBUNYA
4290,SIRA
4291,SIRA
4292,SEKER
4293,BARBUNYA
4294,DERMASON
4295,SIRA
4296,DERMASON
4297,DERMASON
4298,BOMBAY
4300,BARBUNYA
4301,DERMASON
4302,SIRA
4303,SIRA
4304,BARBUNYA
4305,SEKER
4306,SIRA
4308,DERMASON
4310,DERMASON
4311,CALI
4314,HOROZ
4315,HOROZ
4316,BOMBAY
4320,CALI
4322,SIRA
4324,SIRA
4325,DERMASON
4326,SIRA
4328,HOROZ
4329,DERMASON
4331,DERMASON
4332,HOROZ
4334,DERMASON
4337,BOMBAY
4338,HOROZ
4339,SIRA
4340,DERMASON
4341,DERMASON
4342,SIRA
4343,BARBUNYA
4344,BARBUNYA
4346,DERMASON
4347,SEKER
4348,DERMASON
4349,BOMBAY
4351,BARBUNYA
4352,HOROZ
4353,DERMASON
4354,CALI
4355,BOMBAY
4356,SEKER
4357,HOROZ
4360,SIRA
4361,DERMASON
4363,DERMASON
4365,BARBUNYA
4366,BARBUNYA
4367,DERMASON
4368,SIRA
4369,BARBUNYA
4370,HOROZ
4371,DERMASON
4372,DERMASON
4373,DERMASON
4375,SIRA
4376,HOROZ
4378,DERMASON
4379,SEKER
4382,BOMBAY
4383,DERMASON
4384,DERMASON
4385,SIRA
4386,DERMASON
4387,SEKER
4388,SEKER
4389,CALI
4390,HOROZ
4391,BARBUNYA
4393,CALI
4396,DERMASON
4397,DERMASON
4398,SEKER
4399,BARBUNYA
4400,SEKER
4401,HOROZ
4402,HOROZ
4403,BARBUNYA
4404,DERMASON
4406,DERMASON
4408,HOROZ
4409,CALI
4410,SEKER
4411,DERMASON
4412,BARBUNYA
4414,SIRA
4415,DERMASON
4416,SEKER
4417,CALI
4418,HOROZ
4419,DERMASON
4420,DERMASON
4423,BARBUNYA
4426,SIRA
4428,DERMASON
4429,BARBUNYA
4430,DERMASON
4431,DERMASON
4432,HOROZ
4433,SIRA
4434,DERMASON
4435,DERMASON
4436,DERMASON
4437,SEKER
4438,DERMASON
4439,DERMASON
4440,SEKER
4442,SIRA
4443,HOROZ
4444,SEKER
4445,HOROZ
4446,HOROZ
4447,SEKER
4448,CALI
4450,DERMASON
4451,HOROZ
4452,HOROZ
4453,BARBUNYA
4454,BARBUNYA
4455,SIRA
4456,DERMASON
4457,DERMASON
4459,BOMBAY
4461,BOMBAY
4463,CALI
4464,HOROZ
4465,HOROZ
4466,SEKER
4467,SIRA
4468,DERMASON
4469,HOROZ
4470,DERMASON
4471,DERMASON
4472,CALI
4473,DERMASON
4474,SIRA
4475,SEKER
4476,HOROZ
4477,BOMBAY
4478,DERMASON
4479,DERMASON
4480,SEKER
4481,CALI
4482,DERMASON
4483,HOROZ
4484,SEKER
4485,SIRA
4486,BARBUNYA
4487,SIRA
4488,HOROZ
4489,SIRA
4490,SIRA
4491,BARBUNYA
4492,BARBUNYA
4493,DERMASON
4494,BOMBAY
4496,SIRA
4497,BOMBAY
4498,DERMASON
4499,DERMASON
4500,DERMASON
4501,HOROZ
4503,SIRA
4504,BOMBAY
4505,SEKER
4506,HOROZ
4507,HOROZ
4508,HOROZ
4509,HOROZ
4510,BOMBAY
4511,SIRA
4512,HOROZ
4513,SEKER
4515,BARBUNYA
4516,SIRA
4517,DERMASON
4521,DERMASON
4523,CALI
4524,HOROZ
4526,SIRA
4527,SIRA
4528,SIRA
4529,SEKER
4530,HOROZ
4531,SEKER
4532,DERMASON
4533,SIRA
4534,HOROZ
4536,BARBUNYA
4537,SEKER
4539,SIRA
4540,BOMBAY
4541,DERMASON
4542,BOMBAY
4543,DERMASON
4544,HOROZ
4545,SIRA
4546,DERMASON
4548,SEKER
4549,SEKER
4551,SIRA
4552,SEKER
4553,SIRA
4554,DERMASON
4555,CALI
4556,DERMASON
4557,HOROZ
4558,CALI
4559,DERMASON
4560,SIRA
4561,SIRA
4562,BARBUNYA
4563,DERMASON
4564,DERMASON
4565,SIRA
4566,BOMBAY
4567,CALI
4568,HOROZ
4569,DERMASON
4570,SIRA
4571,DERMASON
4572,DERMASON
4573,CALI
4574,SIRA
4575,SIRA
4576,HOROZ
4577,SIRA
4580,CALI
4581,HOROZ
4582,DERMASON
4583,SIRA
4584,CALI
4585,SIRA
4587,SIRA
4588,CALI
4591,HOROZ
4592,DERMASON
4593,DERMASON
4594,BARBUNYA
4595,CALI
4596,CALI
4597,SIRA
4599,DERMASON
4600,SEKER
4601,CALI
4602,BARBUNYA
4603,SIRA
4604,CALI
4605,CALI
4606,HOROZ
4608,HOROZ
4609,DERMASON
4610,BARBUNYA
4611,CALI
4612,DERMASON
4613,SEKER
4614,BARBUNYA
4615,SEKER
4616,SEKER
4617,DERMASON
4618,DERMASON
4620,BOMBAY
4621,SEKER
4623,SEKER
4625,DERMASON
4626,SIRA
4627,DERMASON
4628,SEKER
4629,SIRA
4631,CALI
4633,SIRA
4634,HOROZ
4636,CALI
4637,SIRA
4638,DERMASON
4639,DERMASON
4640,BARBUNYA
4641,DERMASON
4642,SIRA
4643,HOROZ
4644,CALI
4645,DERMASON
4646,SIRA
4648,HOROZ
4649,SEKER
4652,DERMASON
4654,DERMASON
4655,SIRA
4657,BARBUNYA
4659,HOROZ
4660,HOROZ
4661,SIRA
4663,DERMASON
4664,DERMASON
4665,DERMASON
4666,SIRA
4668,CALI
4669,SEKER
4670,SEKER
4672,HOROZ
4674,DERMASON
4675,DERMASON
4676,DERMASON
4677,SIRA
4678,SIRA
4679,DERMASON
4680,SEKER
4681,SEKER
4682,SEKER
4684,BARBUNYA
4685,DERMASON
4686,DERMASON
4687,DERMASON
4688,DERMASON
4689,SIRA
4691,DERMASON
4692,CALI
4693,CALI
4697,DERMASON
4698,BARBUNYA
4701,SEKER
4702,BARBUNYA
4703,HOROZ
4704,SEKER
4706,SEKER
4707,SEKER
4708,DERMASON
4709,DERMASON
4710,DERMASON
4711,DERMASON
4712,DERMASON
4714,DERMASON
4715,DERMASON
4716,HOROZ
4717,HOROZ
4718,SIRA
4719,DERMASON
4720,SIRA
4721,DERMASON
4723,SEKER
4724,DERMASON
4725,SIRA
4727,SIRA
4728,DERMASON
4729,SEKER
4730,DERMASON
4731,SEKER
4733,CALI
4734,SIRA
4735,SIRA
4736,DERMASON
4738,SIRA
4739,SIRA
4740,DERMASON
4741,SEKER
4742,CALI
4743,SIRA
4744,BARBUNYA
4745,BARBUNYA
4746,SIRA
4747,HOROZ
4748,SEKER
4749,CALI
4751,BARBUNYA
4752,SEKER
4753,BOMBAY
4755,HOROZ
4756,CALI
4757,HOROZ
4759,DERMASON
4760,DERMASON
4761,CALI
4762,DERMASON
4763,SEKER
4764,HOROZ
4765,SIRA
4766,CALI
4767,HOROZ
4768,CALI
4769,SEKER
4770,CALI
4771,SIRA
4772,SEKER
4773,DERMASON
4774,HOROZ
4776,DERMASON
4778,HOROZ
4779,DERMASON
4780,DERMASON
4781,CALI
4784,BARBUNYA
4785,DERMASON
4788,SIRA
4790,BARBUNYA
4791,BOMBAY
4792,CALI
4794,SIRA
4795,SIRA
4796,SIRA
4797,DERMASON
4798,DERMASON
4800,HOROZ
4801,HOROZ
4804,DERMASON
4805,DERMASON
4806,SEKER
4808,BARBUNYA
4809,SEKER
4810,DERMASON
4811,SEKER
4812,SEKER
4813,BARBUNYA
4814,DERMASON
4815,SEKER
4816,CALI
4817,BARBUNYA
4819,SEKER
4820,BOMBAY
4821,HOROZ
4822,CALI
4823,BARBUNYA
4824,BARBUNYA
4825,HOROZ
4826,HOROZ
4827,CALI
4828,HOROZ
4829,BOMBAY
4830,DERMASON
4831,SEKER
4832,SIRA
4833,DERMASON
4834,SEKER
4837,SIRA
4838,DERMASON
4839,HOROZ
4840,DERMASON
4842,SIRA
4844,HOROZ
4846,SEKER
4847,HOROZ
4851,SIRA
4853,SEKER
4854,SIRA
4855,DERMASON
4856,DERMASON
4857,DERMASON
4859,CALI
4861,SEKER
4862,SEKER
4863,HOROZ
4865,SEKER
4866,CALI
4867,SEKER
4868,DERMASON
4869,CALI
4871,SIRA
4872,SIRA
4873,DERMASON
4874,DERMASON
4876,DERMASON
4877,BOMBAY
4878,DERMASON
4880,CALI
4881,CALI
4883,SEKER
4884,HOROZ
4885,DERMASON
4886,SIRA
4887,HOROZ
4888,DERMASON
4890,BARBUNYA
4892,DERMASON
4894,DERMASON
4896,DERMASON
4897,DERMASON
4898,BARBUNYA
4899,HOROZ
4900,SIRA
4901,SIRA
4902,BARBUNYA
4903,SEKER
4905,HOROZ
4906,DERMASON
4907,BOMBAY
4908,SIRA
4910,SEKER
4912,HOROZ
4913,CALI
4914,SEKER
4916,BARBUNYA
4917,CALI
4920,HOROZ
4921,CALI
4922,HOROZ
4923,SEKER
4924,BARBUNYA
4925,CALI
4926,CALI
4927,DERMASON
4928,DERMASON
4929,DERMASON
4931,DERMASON
4933,SIRA
4935,HOROZ
4936,BARBUNYA
4937,CALI
4938,SEKER
4939,SEKER
4940,CALI
4941,CALI
4943,BARBUNYA
4944,CALI
4945,HOROZ
4946,BARBUNYA
4949,CALI
4950,SEKER
4951,SEKER
4952,DERMASON
4953,DERMASON
4954,DERMASON
4955,DERMASON
4957,BARBUNYA
4958,CALI
4961,CALI
4962,SIRA
4964,HOROZ
4965,SIRA
4966,CALI
4967,SEKER
4968,DERMASON
4969,CALI
4970,DERMASON
4972,BARBUNYA
4973,SIRA
4975,DERMASON
4976,SEKER
4977,SEKER
4979,HOROZ
4980,DERMASON
4981,SIRA
4982,SIRA
4983,BARBUNYA
4987,DERMASON
4988,SIRA
4989,CALI
4990,SIRA
4991,SIRA
4993,SIRA
4994,BARBUNYA
4996,DERMASON
4997,HOROZ
4999,SEKER
5000,DERMASON
5001,DERMASON
5002,DERMASON
5003,CALI
5004,DERMASON
5006,HOROZ
5007,HOROZ
5008,SIRA
5009,BARBUNYA
5010,SEKER
5011,SEKER
5012,DERMASON
5013,BOMBAY
5014,DERMASON
5016,BARBUNYA
5017,DERMASON
5018,SIRA
5019,HOROZ
5020,SIRA
5021,DERMASON
5022,SEKER
5023,SEKER
5026,BOMBAY
5027,DERMASON
5028,CALI
5030,SIRA
5031,DERMASON
5032,SIRA
5034,DERMASON
5035,SEKER
5036,DERMASON
5038,DERMASON
5039,SEKER
5041,SEKER
5043,HOROZ
5044,DERMASON
5045,DERMASON
5046,SIRA
5047,SIRA
5048,SIRA
5049,DERMASON
5052,CALI
5053,BOMBAY
5054,SEKER
5055,DERMASON
5056,DERMASON
5057,DERMASON
5058,BARBUNYA
5059,CALI
5060,DERMASON
5061,BOMBAY
5063,SIRA
5064,BARBUNYA
5065,SEKER
5066,SEKER
5067,SEKER
5068,SEKER
5070,SIRA
5071,SIRA
5074,DERMASON
5075,SIRA
5076,SEKER
5077,SEKER
5079,SIRA
5080,HOROZ
5081,DERMASON
5083,SEKER
5084,DERMASON
5085,SIRA
5086,SIRA
5087,HOROZ
5088,CALI
5089,SIRA
5091,SEKER
5092,BARBUNYA
5093,HOROZ
5094,DERMASON
5095,CALI
5096,SIRA
5097,BARBUNYA
5098,SIRA
5099,HOROZ
5100,SEKER
5102,DERMASON
5104,SEKER
5105,CALI
5106,HOROZ
5107,DERMASON
5108,DERMASON
5110,DERMASON
5112,BOMBAY
5113,DERMASON
5114,DERMASON
5115,CALI
5116,DERMASON
5117,SEKER
5118,CALI
5119,BARBUNYA
5121,DERMASON
5122,DERMASON
5123,BOMBAY
5124,SEKER
5125,DERMASON
5126,DERMASON
5127,SIRA
5128,HOROZ
5129,SEKER
5130,SEKER
5131,CALI
5132,DERMASON
5133,SIRA
5134,HOROZ
5135,SEKER
5137,DERMASON
5138,HOROZ
5139,SIRA
5140,SIRA
5141,HOROZ
5142,BOMBAY
5143,CALI
5144,DERMASON
5146,HOROZ
5147,DERMASON
5148,SIRA
5149,DERMASON
5150,SIRA
5151,CALI
5154,CALI
5155,DERMASON
5156,CALI
5157,SEKER
5158,DERMASON
5159,CALI
5160,SIRA
5161,BARBUNYA
5162,SIRA
5164,DERMASON
5166,HOROZ
5167,HOROZ
5168,DERMASON
5169,CALI
5170,HOROZ
5171,SEKER
5173,SIRA
5174,SIRA
5176,DERMASON
5177,DERMASON
5178,CALI
5180,SIRA
5181,SEKER
5182,SEKER
5183,DERMASON
5184,HOROZ
5186,SEKER
5188,DERMASON
5189,SIRA
5190,HOROZ
5191,BOMBAY
5192,BARBUNYA
5193,CALI
5194,BARBUNYA
5195,CALI
5196,BARBUNYA
5197,HOROZ
5198,SIRA
5199,DERMASON
5201,SIRA
5202,SIRA
5203,SIRA
5204,BOMBAY
5205,DERMASON
5206,CALI
5207,HOROZ
5210,BOMBAY
5211,SIRA
5212,SIRA
5213,SEKER
5214,SIRA
5216,SIRA
5217,CALI
5218,BOMBAY
5219,SEKER
5220,DERMASON
5221,HOROZ
5222,SIRA
5223,SEKER
5226,SIRA
5227,DERMASON
5228,SIRA
5230,SIRA
5231,BOMBAY
5232,SEKER
5233,BARBUNYA
5234,CALI
5235,SEKER
5236,BARBUNYA
5237,SIRA
5238,SIRA
5239,SIRA
5241,BARBUNYA
5242,SIRA
5244,SIRA
5245,DERMASON
5246,SEKER
5248,HOROZ
5251,SEKER
5252,DERMASON
5253,SIRA
5254,CALI
5255,DERMASON
5256,BOMBAY
5257,BARBUNYA
5258,CALI
5259,SIRA
5260,HOROZ
5261,SEKER
5262,SEKER
5263,HOROZ
5264,BOMBAY
5265,CALI
5266,SEKER
5267,DERMASON
5268,HOROZ
5269,BARBUNYA
5270,DERMASON
5271,BARBUNYA
5272,CALI
5273,CALI
5274,SIRA
5275,SIRA
5276,SEKER
5277,BARBUNYA
5278,BARBUNYA
5279,HOROZ
5280,SEKER
5281,SIRA
5282,DERMASON
5283,SEKER
5285,SIRA
5287,DERMASON
5288,SIRA
5289,CALI
5290,HOROZ
5291,BARBUNYA
5292,HOROZ
5293,DERMASON
5295,CALI
5296,BARBUNYA
5297,CALI
5298,SIRA
5299,HOROZ
5300,SIRA
5301,BARBUNYA
5302,SEKER
5305,SIRA
5306,BARBUNYA
5307,SEKER
5308,SIRA
5309,DERMASON
5310,SIRA
5311,BARBUNYA
5314,DERMASON
5315,SIRA
5316,CALI
5319,HOROZ
5321,HOROZ
5322,SEKER
5323,BOMBAY
5324,DERMASON
5325,SIRA
5327,DERMASON
5329,HOROZ
5330,DERMASON
5331,SIRA
5332,CALI
5333,BOMBAY
5334,HOROZ
5335,DERMASON
5336,HOROZ
5338,BARBUNYA
5339,HOROZ
5340,DERMASON
5341,CALI
5342,HOROZ
5343,DERMASON
5344,SEKER
5346,HOROZ
5348,SEKER
5350,SIRA
5351,DERMASON
5352,HOROZ
5353,DERMASON
5355,DERMASON
5356,SIRA
5357,SIRA
5358,DERMASON
5360,SEKER
5361,DERMASON
5362,DERMASON
5363,SEKER
5364,BARBUNYA
5365,SIRA
5366,CALI
5367,BOMBAY
5368,SIRA
5369,DERMASON
5370,DERMASON
5371,BARBUNYA
5372,CALI
5373,SIRA
5374,BOMBAY
5375,DERMASON
5376,DERMASON
5377,DERMASON
5378,DERMASON
5379,SIRA
5380,CALI
5381,SEKER
5384,DERMASON
5385,BOMBAY
5390,DERMASON
5391,DERMASON
5392,SIRA
5393,BARBUNYA
5394,BOMBAY
5395,CALI
5396,CALI
5397,BOMBAY
5398,DERMASON
5400,DERMASON
5401,DERMASON
5403,DERMASON
5404,HOROZ
5405,HOROZ
5406,SEKER
5407,SIRA
5408,SEKER
5409,DERMASON
5410,CALI
5411,DERMASON
5414,SEKER
5415,SEKER
5416,SIRA
5417,SIRA
5418,DERMASON
5419,SIRA
5422,CALI
5423,DERMASON
5425,SEKER
5426,CALI
5427,BARBUNYA
5428,DERMASON
5429,DERMASON
5432,DERMASON
5433,HOROZ
5435,SIRA
5436,SIRA
5437,DERMASON
5438,HOROZ
5439,SEKER
5440,SEKER
5441,SIRA
5442,DERMASON
5443,SEKER
5444,DERMASON
5445,SEKER
5446,HOROZ
5447,DERMASON
5449,HOROZ
5451,DERMASON
5452,SIRA
5455,CALI
5456,SIRA
5457,SIRA
5458,HOROZ
5459,DERMASON
5460,SEKER
5461,SEKER
5462,SEKER
5463,DERMASON
5466,HOROZ
5467,CALI
5468,HOROZ
5469,HOROZ
5471,HOROZ
5472,DERMASON
5473,HOROZ
5474,SIRA
5475,DERMASON
5476,DERMASON
5477,SIRA
5478,SEKER
5481,DERMASON
5484,CALI
5485,SIRA
5486,SEKER
5488,BARBUNYA
5489,SIRA
5490,SIRA
5491,SIRA
5492,DERMASON
5493,SEKER
5495,SIRA
5496,SIRA
5497,HOROZ
5498,SIRA
5500,SIRA
5501,SIRA
5503,HOROZ
5504,BARBUNYA
5505,DERMASON
5507,DERMASON
5509,HOROZ
5510,CALI
5511,SIRA
5512,SIRA
5513,SEKER
5515,CALI
5516,HOROZ
5517,SIRA
5518,DERMASON
5519,DERMASON
5521,HOROZ
5522,DERMASON
5523,HOROZ
5524,BOMBAY
5525,SIRA
5526,BOMBAY
5527,DERMASON
5528,BARBUNYA
5529,CALI
5530,SEKER
5531,BARBUNYA
5532,SEKER
5533,HOROZ
5534,SIRA
5535,BARBUNYA
5536,SIRA
5537,SEKER
5538,SEKER
5539,SIRA
5541,CALI
5542,HOROZ
5544,SEKER
5545,BARBUNYA
5547,DERMASON
5549,DERMASON
5550,SEKER
5551,DERMASON
5553,BARBUNYA
5555,DERMASON
5556,BOMBAY
5557,CALI
5558,DERMASON
5559,SIRA
5560,SIRA
5561,SEKER
5562,SIRA
5564,DERMASON
5565,SEKER
5567,BOMBAY
5568,DERMASON
5570,DERMASON
5571,SEKER
5572,SEKER
5574,DERMASON
5576,CALI
5577,SEKER
5578,DERMASON
5580,SIRA
5581,BARBUNYA
5582,CALI
5583,DERMASON
5584,SEKER
5585,SEKER
5586,DERMASON
5587,DERMASON
5588,SEKER
5589,CALI
5590,SIRA
5591,DERMASON
5592,SEKER
5593,DERMASON
5594,CALI
5595,HOROZ
5597,SEKER
5598,SEKER
5600,HOROZ
5601,DERMASON
5602,SEKER
5604,HOROZ
5605,HOROZ
5608,BARBUNYA
5610,DERMASON
5611,HOROZ
5613,CALI
5614,HOROZ
5615,CALI
5616,BARBUNYA
5617,HOROZ
5618,HOROZ
5619,SIRA
5620,DERMASON
5621,CALI
5622,SEKER
5623,CALI
5625,SEKER
5626,DERMASON
5627,SIRA
5628,CALI
5630,SIRA
5631,DERMASON
5633,CALI
5635,SEKER
5636,CALI
5637,SIRA
5638,BARBUNYA
5639,HOROZ
5640,HOROZ
5641,BOMBAY
5642,DERMASON
5643,HOROZ
5644,HOROZ
5646,CALI
5647,SIRA
5648,DERMASON
5649,DERMASON
5650,BARBUNYA
5651,SIRA
5652,DERMASON
5653,DERMASON
5654,DERMASON
5655,HOROZ
5656,DERMASON
5657,SEKER
5658,BARBUNYA
5659,BOMBAY
5660,CALI
5661,DERMASON
5662,HOROZ
5663,HOROZ
5664,SIRA
5665,BARBUNYA
5666,BARBUNYA
5667,HOROZ
5669,DERMASON
5670,SIRA
5671,CALI
5672,SIRA
5673,HOROZ
5674,SIRA
5675,CALI
5676,SIRA
5677,BARBUNYA
5678,SIRA
5680,DERMASON
5681,BOMBAY
5682,BARBUNYA
5684,SEKER
5687,SIRA
5688,DERMASON
5689,SIRA
5690,BOMBAY
5692,SIRA
5693,CALI
5694,SEKER
5695,DERMASON
5696,DERMASON
5697,SEKER
5698,DERMASON
5699,HOROZ
5700,DERMASON
5701,SEKER
5702,CALI
5703,DERMASON
5704,DERMASON
5705,SIRA
5706,HOROZ
5708,SIRA
5709,SEKER
5710,SIRA
5711,SEKER
5712,SEKER
5713,SEKER
5714,CALI
5716,SIRA
5717,DERMASON
5719,DERMASON
5720,SEKER
5721,SIRA
5722,CALI
5723,SEKER
5724,DERMASON
5728,SEKER
5729,SEKER
5731,HOROZ
5732,BARBUNYA
5733,DERMASON
5734,SIRA
5736,DERMASON
5737,SIRA
5738,BOMBAY
5739,SEKER
5740,SIRA
5741,SEKER
5742,DERMASON
5744,SEKER
5745,SEKER
5746,SIRA
5747,HOROZ
5749,SEKER
5750,CALI
5752,BOMBAY
5755,SEKER
5756,HOROZ
5757,CALI
5758,DERMASON
5759,BARBUNYA
5760,CALI
5762,HOROZ
5763,HOROZ
5764,SIRA
5765,DERMASON
5766,BARBUNYA
5767,SEKER
5768,CALI
5769,HOROZ
5770,CALI
5771,SEKER
5774,DERMASON
5775,HOROZ
5776,BOMBAY
5777,DERMASON
5778,DERMASON
5779,DERMASON
5780,HOROZ
5782,CALI
5783,DERMASON
5785,DERMASON
5786,DERMASON
5787,DERMASON
5789,SEKER
5790,SIRA
5791,BARBUNYA
5792,DERMASON
5793,SIRA
5795,CALI
5798,SIRA
5799,CALI
5800,SEKER
5801,DERMASON
5802,CALI
5804,DERMASON
5805,CALI
5806,CALI
5807,DERMASON
5808,DERMASON
5810,DERMASON
5811,SIRA
5812,CALI
5813,SEKER
5815,DERMASON
5817,DERMASON
5818,HOROZ
5820,SEKER
5823,BARBUNYA
5824,DERMASON
5825,SIRA
5827,BARBUNYA
5829,DERMASON
5830,SIRA
5831,DERMASON
5834,SEKER
5835,DERMASON
5837,DERMASON
5838,CALI
5840,CALI
5841,CALI
5842,CALI
5843,SIRA
5844,SIRA
5845,SIRA
5846,CALI
5847,SIRA
5849,SIRA
5850,HOROZ
5852,DERMASON
5853,DERMASON
5855,SEKER
5856,SIRA
5857,SIRA
5859,SIRA
5860,DERMASON
5861,BARBUNYA
5862,SIRA
5863,CALI
5865,BARBUNYA
5866,BARBUNYA
5868,DERMASON
5869,SIRA
5870,DERMASON
5871,DERMASON
5874,DERMASON
5875,SIRA
5876,SEKER
5878,DERMASON
5879,CALI
5880,DERMASON
5882,CALI
5883,DERMASON
5886,DERMASON
5887,SEKER
5889,DERMASON
5891,BARBUNYA
5892,DERMASON
5893,CALI
5894,BARBUNYA
5895,CALI
5896,DERMASON
5897,DERMASON
5898,HOROZ
5899,SEKER
5900,DERMASON
5901,CALI
5903,HOROZ
5904,DERMASON
5905,BOMBAY
5906,CALI
5907,SIRA
5908,SIRA
5909,SEKER
5910,DERMASON
5911,BARBUNYA
5913,DERMASON
5914,CALI
5915,DERMASON
5916,SEKER
5917,DERMASON
5918,DERMASON
5919,DERMASON
5921,HOROZ
5922,DERMASON
5923,CALI
5924,HOROZ
5925,SEKER
5926,SEKER
5927,BARBUNYA
5928,DERMASON
5930,DERMASON
5931,BARBUNYA
5932,DERMASON
5933,DERMASON
5934,DERMASON
5935,CALI
5936,SEKER
5939,DERMASON
5940,SEKER
5941,SEKER
5943,BARBUNYA
5944,SIRA
5947,SIRA
5948,DERMASON
5950,BOMBAY
5951,HOROZ
5952,SEKER
5953,DERMASON
5954,CALI
5955,DERMASON
5956,BARBUNYA
5957,SEKER
5959,HOROZ
5960,SEKER
5961,BOMBAY
5962,DERMASON
5963,SIRA
5964,DERMASON
5965,HOROZ
5967,CALI
5968,SIRA
5969,SIRA
5970,DERMASON
5971,SIRA
5972,CALI
5973,DERMASON
5974,CALI
5975,DERMASON
5976,SIRA
5978,SIRA
5979,SIRA
5980,HOROZ
5982,HOROZ
5983,SEKER
5984,SIRA
5985,SEKER
5986,BOMBAY
5987,CALI
5988,SIRA
5989,DERMASON
5991,SIRA
5993,HOROZ
5995,BOMBAY
5996,SIRA
5998,CALI
5999,SEKER
6000,BARBUNYA
6001,DERMASON
6002,SIRA
6003,SIRA
6004,SEKER
6005,BARBUNYA
6006,DERMASON
6007,DERMASON
6008,HOROZ
6009,HOROZ
6010,SEKER
6011,CALI
6012,SIRA
6013,BARBUNYA
6014,SIRA
6015,HOROZ
6016,HOROZ
6017,CALI
6018,SEKER
6019,SEKER
6021,DERMASON
6023,DERMASON
6024,BARBUNYA
6025,CALI
6027,DERMASON
6029,SEKER
6030,DERMASON
6031,SEKER
6032,SIRA
6033,CALI
6034,SEKER
6035,SIRA
6036,DERMASON
6037,HOROZ
6038,DERMASON
6039,SIRA
6042,HOROZ
6043,DERMASON
6044,DERMASON
6045,DERMASON
6047,BOMBAY
6048,SEKER
6049,CALI
6050,HOROZ
6051,SEKER
6052,SIRA
6053,SEKER
6056,SEKER
6059,BARBUNYA
6060,HOROZ
6061,HOROZ
6062,SEKER
6063,HOROZ
6064,DERMASON
6065,DERMASON
6066,BARBUNYA
6067,DERMASON
6068,DERMASON
6069,DERMASON
6070,SEKER
6071,SIRA
6073,SIRA
6074,DERMASON
6075,SEKER
6076,DERMASON
6077,SIRA
6078,DERMASON
6079,DERMASON
6080,SEKER
6081,DERMASON
6083,SEKER
6085,SIRA
6087,HOROZ
6088,SEKER
6089,HOROZ
6090,CALI
6091,SIRA
6092,SIRA
6093,HOROZ
6094,SIRA
6097,DERMASON
6098,SEKER
6099,CALI
6100,SIRA
6101,DERMASON
6102,SEKER
6103,SEKER
6105,CALI
6106,DERMASON
6107,BOMBAY
6109,SIRA
6110,BOMBAY
6112,SEKER
6113,SIRA
6114,SEKER
6116,SEKER
6117,CALI
6118,SIRA
6119,HOROZ
6120,BARBUNYA
6121,HOROZ
6122,SIRA
6123,BARBUNYA
6124,DERMASON
6126,BOMBAY
6127,CALI
6128,BOMBAY
6129,CALI
6130,SIRA
6131,SEKER
6132,DERMASON
6133,HOROZ
6134,DERMASON
6136,CALI
6137,SIRA
6138,BARBUNYA
6139,DERMASON
6140,DERMASON
6141,SEKER
6144,SIRA
6145,SIRA
6146,BOMBAY
6147,SEKER
6148,DERMASON
6149,DERMASON
6150,SEKER
6151,SEKER
6152,DERMASON
6153,DERMASON
6154,CALI
6155,CALI
6158,DERMASON
6159,DERMASON
6160,SIRA
6161,SIRA
6162,DERMASON
6163,CALI
6164,BOMBAY
6165,BOMBAY
6166,SIRA
6167,SIRA
6169,BARBUNYA
6171,DERMASON
6172,SIRA
6173,SIRA
6174,SIRA
6176,SEKER
6177,SIRA
6178,SIRA
6181,SEKER
6182,SIRA
6183,DERMASON
6184,DERMASON
6185,HOROZ
6186,BARBUNYA
6187,DERMASON
6188,SIRA
6189,DERMASON
6190,SEKER
6191,SIRA
6192,DERMASON
6193,BARBUNYA
6195,SIRA
6196,HOROZ
6197,BARBUNYA
6198,SIRA
6199,BARBUNYA
6200,HOROZ
