C1,C2,C3,C4,Date,Weekday,Temperature,Humidity,Wind_Speed,Precipitation,Pressure,Visibility,Y
X_1,Y_0,Z_4,W_11,2023-07-22,5,13.194010160311088,34.12163231109094,12.817884663998948,2.735561221279528,959.7097701559062,3.56453048310698,-8
X_2,Y_0,Z_4,W_9,2023-09-24,6,10.975373867049155,72.40208516591116,8.671453963920387,14.558146066412974,1044.5777413139904,7.711991395242361,27
X_2,Y_1,Z_5,W_5,2023-12-31,6,29.69899003778614,52.03296567632051,5.523928445253771,5.114022602564406,1043.6082934515052,7.966548772916709,79
X_1,Y_0,Z_4,W_11,2023-08-10,3,20.987084434225,86.52678885802395,1.0443380733790064,3.37035611676189,1024.9308079701234,9.174495968665813,79
X_2,Y_1,Z_6,W_8,2023-04-14,4,2.515006134096041,48.48501162768039,8.865416939386877,7.630580354763692,1014.3063042400915,2.344167281329912,3
X_0,Y_1,Z_6,W_8,2023-04-21,4,10.10785645093836,64.15663500524101,1.747992308881895,10.59699618333478,999.8036652075164,2.2198105813090865,77
X_0,Y_1,Z_0,W_1,2023-03-10,4,9.30346890590437,50.78266925932674,11.148303756039091,1.9488065964082923,955.8408738090568,2.098855499807061,28
X_1,Y_2,Z_2,W_3,2023-12-24,6,33.17008257277634,85.43723965480366,12.041371451157325,11.434929460970531,961.9485793101228,4.233795481487112,110
X_0,Y_0,Z_5,W_8,2023-09-15,4,-2.111009026841216,41.89272736540871,8.159643869397618,0.3069674952524304,981.7112923296334,5.404713977727817,-20
X_1,Y_3,Z_6,W_3,2023-06-17,5,-5.969064821750693,28.383716414288003,2.244042887112862,17.837381211861732,1033.2492379896514,5.154484195140552,42
X_1,Y_1,Z_0,W_7,2023-10-20,4,29.62784744727606,36.130708822479455,11.802940856106982,18.414833785577333,997.223254276651,3.313438582598151,77
X_0,Y_0,Z_5,W_9,2023-02-18,5,30.35086952776419,78.22201633321833,4.617416838890009,14.66141547023703,1000.3574763437618,6.597816629171497,87
X_2,Y_4,Z_2,W_11,2023-09-07,3,29.22825895604741,49.83508508097067,3.339797141301897,9.330988171483552,972.9265429653808,4.044462676304897,70
X_0,Y_1,Z_5,W_2,2023-11-27,0,12.993961203150036,38.34018428017912,7.05834961527638,5.097925411266225,1014.8387481173526,4.294746892715679,18
X_0,Y_1,Z_0,W_2,2023-03-16,3,19.68849927212572,53.54080174475863,13.839693620743768,14.88224181422793,1038.7842154062264,1.9497705652233344,53
X_1,Y_3,Z_3,W_8,2023-07-20,3,15.351337140244276,20.65837658214739,4.460599381117855,18.635944039041277,982.9514219858468,6.330082015819681,50
X_1,Y_2,Z_6,W_10,2023-02-03,4,-6.8748478275519584,10.428744370047689,13.583677514589304,3.1706740979487917,1011.9185939769884,6.897523377054621,-33
X_1,Y_2,Z_2,W_9,2023-11-10,4,16.81257036053251,32.44677469547926,0.8047996310974181,9.31643978595396,983.1948964111822,7.821551984154331,47
X_1,Y_1,Z_1,W_7,2023-04-21,4,-9.38736337347546,58.40045758268339,1.2528555752692023,6.305232720718563,1029.271911183433,9.136082918144592,42
X_2,Y_0,Z_2,W_0,2023-12-18,0,4.624433430068876,66.93446157291098,10.478415377028703,7.134835780918198,997.4959736992316,7.894040100913147,22
X_2,Y_4,Z_2,W_9,2023-11-12,6,31.95316591429252,76.12887730815733,2.8588899217226333,8.11515562645865,983.9469022219704,3.1216929953506165,87
X_2,Y_4,Z_2,W_1,2023-08-25,4,3.6820371336113418,84.13308475155758,4.749310247949381,19.03592688742677,992.0048854211292,3.120896435179328,42
X_1,Y_0,Z_3,W_2,2023-02-01,2,32.292198918991154,42.968987757181445,2.045594714708685,5.172743357361873,959.1227521396228,9.235784760057072,81
X_1,Y_1,Z_6,W_10,2023-07-28,4,1.256028071715992,69.24134396459637,4.983724036988225,9.853516781870134,1036.611715332244,8.111202124736554,32
X_1,Y_4,Z_0,W_1,2023-05-12,4,4.155300820768961,15.973834415845005,4.206899908386951,19.029749433235807,1045.8069055338103,8.040217872798145,43
X_2,Y_2,Z_6,W_2,2023-04-16,6,18.27833733973491,14.602399901766407,11.045064584834757,9.521137804366347,997.7414179735416,7.477422940994823,18
X_1,Y_0,Z_1,W_7,2023-02-02,3,24.273213775518265,19.983839358892528,10.530350822835658,17.271990438429068,972.133720807814,3.404817921284032,54
X_0,Y_3,Z_0,W_10,2023-02-12,6,12.562449560219784,45.88552782646099,14.323907646425482,1.1752954865056189,1016.4656199088938,8.62669308166341,21
X_0,Y_1,Z_5,W_10,2023-04-17,0,29.695205923736992,26.90251507989999,10.866325277595612,19.06060836926472,995.2381479541144,2.2859621027211343,87
X_1,Y_0,Z_5,W_11,2023-09-22,4,-8.189181027522134,32.95399535502526,10.422266295320776,3.750622940521018,975.230008083842,4.150158483681132,-39
X_0,Y_4,Z_5,W_5,2023-08-14,0,31.498767738546675,61.83041388098421,10.413058335939777,19.598700694625684,953.8433143490148,4.118270859427866,82
X_0,Y_1,Z_0,W_6,2023-06-28,2,-1.1661490047066394,38.68177430422768,13.244511834722642,3.5115373051709686,1038.9704451788512,6.041189275372313,-7
X_2,Y_2,Z_4,W_9,2023-08-10,3,29.790743528809514,54.589724617441775,4.443550993133251,8.887318955899485,1029.6734352045048,5.1709920039601975,60
X_1,Y_1,Z_3,W_9,2023-05-05,4,8.038843076887122,42.99230053892738,4.501381637907064,6.17228983145089,1032.9006057639378,5.138273197898835,40
X_1,Y_1,Z_4,W_5,2023-10-03,1,27.474067514196697,23.517540441585567,11.118207145574052,8.664628421900883,993.9839730931388,5.982151881516325,31
X_2,Y_2,Z_6,W_0,2023-06-16,4,20.22494974116628,15.92159922047153,3.430577057251911,5.01049479851051,1025.3255391953428,4.73876609420916,35
X_0,Y_2,Z_5,W_10,2023-05-31,2,-2.082626538478205,28.898519624791028,13.68030006221955,19.30634824855284,1008.1225263879996,3.24984908185962,-8
X_0,Y_1,Z_3,W_2,2023-02-10,4,31.312140644665178,14.616037559283548,8.021725876303291,6.114499681461833,987.4775296413492,6.977086459906036,48
X_1,Y_2,Z_0,W_0,2023-10-27,4,1.0482825719806854,59.48895679118455,4.501873921392477,13.06549824128446,1034.274208812218,8.11570040954562,22
X_0,Y_0,Z_5,W_11,2023-02-04,5,0.9863053412749584,73.65740811728803,11.641498945349737,2.74894979197577,1049.8757548044418,5.3109629096013045,28
X_2,Y_2,Z_0,W_9,2023-11-10,4,26.63805034868212,37.17926145899207,4.684809448129441,16.487749696997675,1039.928230727436,6.845348680430565,70
X_2,Y_2,Z_3,W_11,2023-10-31,1,-5.235703499236553,40.96888442818866,14.449174756078076,10.850158870190269,1027.6191971686303,5.818269536407325,-17
X_1,Y_1,Z_0,W_0,2023-08-19,5,-0.0083842133292844,75.29528502074453,14.744838145874771,19.58892249062632,1024.7507972192377,1.530967946833922,29
X_2,Y_0,Z_0,W_8,2023-08-03,3,12.665490803947804,27.809032989884823,10.001943629492942,8.468044336668703,1015.0248843016856,4.807761954077225,21
X_2,Y_3,Z_1,W_4,2023-11-10,4,27.37146629089809,19.532821215589937,1.704508346253439,3.908957499533208,1035.3617496839577,1.0886724956956355,59
X_1,Y_3,Z_6,W_3,2023-04-11,1,-3.363221136822963,50.08944938648692,3.948132748999388,6.920379988819672,999.3081247824666,6.956913503482822,43
X_2,Y_4,Z_4,W_11,2023-02-26,6,14.645070553055586,61.69521356265897,7.731254433240831,14.739312121869885,968.1729510197993,5.573453228961413,68
X_2,Y_2,Z_4,W_8,2023-08-03,3,22.00582663113228,57.97235400371834,12.771711751469724,13.18213041991752,1026.8049724269206,2.1414838166172725,33
X_2,Y_2,Z_4,W_8,2023-06-05,0,28.72678511221781,67.10984362193446,2.7732974541304296,15.566948152354502,1041.9506374175885,5.879723788709544,110
X_0,Y_0,Z_2,W_2,2023-03-05,6,32.10045020909988,14.54009457384191,1.566051885208985,1.4694058440841815,984.13522919305,9.085834027251904,56
X_1,Y_3,Z_1,W_4,2023-03-03,4,25.30879615110196,44.25612902066983,1.1171622478355336,11.60737550689573,1028.2983297957137,4.064416882998564,81
X_1,Y_4,Z_5,W_2,2023-12-05,1,19.377277919990085,29.08564191565545,7.604513435400704,18.643373540726092,977.3722703082414,9.841318896096698,50
X_1,Y_0,Z_5,W_9,2023-03-03,4,9.512903839074465,70.72970076368193,13.270514543920587,2.158038389631547,1044.2600273358682,9.634419160679506,-1
X_0,Y_2,Z_5,W_1,2023-04-04,1,-4.955043061521117,79.81843872482797,0.6353886396583852,1.8867051782595776,1018.3460992013788,8.067788582108395,37
X_0,Y_3,Z_4,W_0,2023-12-07,3,21.938173663648456,32.50685926451319,3.184823009903019,14.33208729039028,1006.9275987182396,8.324199800370598,56
X_1,Y_4,Z_6,W_11,2023-01-26,3,34.673178701396914,17.617446325552663,10.398855237592526,6.303649116884039,1027.9870157903574,4.694908241798581,52
X_0,Y_1,Z_4,W_9,2023-05-01,0,23.154226762944496,30.274236959311747,12.387951527155732,13.17158420721814,1031.3231170557542,4.622869857673811,61
X_1,Y_3,Z_6,W_1,2023-02-19,6,-9.248000781802318,18.32067912471357,12.110992939487543,10.9076902610072,1039.2369898225347,9.589576224402936,-29
X_0,Y_4,Z_1,W_7,2023-09-09,5,12.331699011882744,35.7937732890763,11.776020859804966,19.72133316679811,1040.111953284743,4.295766245982779,16
X_2,Y_0,Z_6,W_10,2023-02-05,6,17.65909846173067,53.05588626574605,1.9469970122001,17.78112833909748,955.2690825553548,1.8718560016573893,75
X_2,Y_1,Z_0,W_7,2023-10-16,0,21.035339049627936,87.89447635185651,5.9585637327437775,13.561455631234232,962.2907608012796,2.3743097937213853,88
X_1,Y_4,Z_4,W_2,2023-04-10,0,22.387662602031888,41.94962034810868,14.7711699424762,5.23349252206301,1032.6060878187209,7.3935906867362995,40
X_0,Y_4,Z_5,W_6,2023-11-20,0,15.11487985474358,27.60319390836969,14.833313573821322,5.238163243009391,1044.6051653380175,4.446828415806799,-1
X_0,Y_2,Z_0,W_6,2023-11-25,5,0.0512149730408122,23.344139229666805,9.036410879312818,17.64487601137892,980.767184812394,2.7940855574097343,1
X_2,Y_3,Z_4,W_1,2023-05-16,1,32.3990297664446,23.84318129109408,10.639008070817011,11.70682130550786,950.8601818432716,8.324075158147574,67
X_2,Y_2,Z_3,W_8,2023-07-13,3,21.349991044864787,25.40781466091673,14.269256944279636,15.785635641042044,982.2705189035198,5.398061416059631,40
X_0,Y_1,Z_2,W_2,2023-08-09,2,0.6578016591234253,70.98136180299576,6.748917918618156,8.997284130736602,988.2864135972573,6.108770842928059,16
X_0,Y_4,Z_4,W_1,2023-10-06,4,4.50448245216228,14.882216914593592,2.053002868256899,2.061472733030532,1026.1033364723403,2.3855441918509577,5
X_0,Y_2,Z_3,W_11,2023-11-22,2,31.48674517836664,89.79221655544274,10.034233132741171,6.653729164792521,954.758466563784,2.7347878127434533,75
X_0,Y_3,Z_1,W_2,2023-02-24,4,29.936833401830107,51.814911293300895,14.401534573507853,3.2229838857672632,971.264023609266,2.132704332764252,40
X_0,Y_1,Z_3,W_1,2023-04-20,3,8.23158972611403,53.54175154406605,10.458091407994416,15.636656328510046,1039.396858619464,5.63088519310988,65
X_0,Y_0,Z_1,W_7,2023-05-29,0,-8.276175010384705,38.60511029596839,12.049816905356066,14.010239793141803,965.4820409451434,7.980913105545289,0
X_1,Y_2,Z_4,W_4,2023-09-22,4,-7.817618399772781,65.22042875296964,6.341232059559227,1.7682584477608132,1025.9247651968342,7.590567194933269,-5
X_0,Y_1,Z_1,W_2,2023-06-11,6,2.776323091327507,47.716507270463815,1.446947312172766,12.42770797523754,986.1310415579076,3.351077384699907,40
X_2,Y_0,Z_3,W_4,2023-07-06,3,18.310499870254976,36.32490279716399,2.533231298276,17.48271013989591,1016.2660214921386,8.663951691150736,78
X_1,Y_2,Z_6,W_10,2023-05-09,1,16.288758590055284,31.21107229664343,14.739822441532157,13.947285907999332,957.3846503302992,1.9509476332637208,22
X_0,Y_1,Z_2,W_10,2023-04-18,1,18.522250412477423,84.05209655466076,7.397764754914313,10.222238259688428,978.6557945086043,2.026449730748001,88
X_2,Y_1,Z_0,W_7,2023-03-09,3,22.2777337369448,33.27916120419361,0.1803088526587482,6.237265698777746,992.478973749672,8.64373854343765,83
X_1,Y_2,Z_0,W_6,2023-03-07,1,-9.143548588326771,44.91146075438736,14.330509210967609,17.741934991717912,1035.721262607779,3.1997760505830724,1
X_2,Y_1,Z_2,W_5,2023-05-24,2,-5.271148217240071,38.02731216931746,7.466698679565795,8.456097642820398,1006.3495857646118,7.373042601760854,1
X_0,Y_4,Z_5,W_0,2023-02-22,2,6.17675533222457,16.894306194242876,12.544025974377565,17.107871604675708,954.5225293077688,1.0817163272950836,24
X_0,Y_2,Z_0,W_9,2023-05-08,0,-3.0313001115288216,24.87475155858137,8.226872130553403,15.659996764363942,1030.1866573326126,1.8424097975723772,-6
X_0,Y_1,Z_4,W_0,2023-11-17,4,-6.610598085495063,25.16015802611056,1.5255342551214164,16.324539305617193,955.4521488951484,6.483598378500548,32
X_0,Y_0,Z_5,W_0,2023-07-26,2,18.843397819879936,65.49196115117239,9.2335437319792,19.79595040323293,1043.43665639919,2.6417435939011407,71
X_1,Y_0,Z_4,W_9,2023-11-16,3,26.69014148709946,42.52683279726473,14.961004144794138,14.97517031745929,971.171744604039,1.25392317681486,44
X_1,Y_4,Z_3,W_7,2023-08-04,4,23.868199584542708,72.55740504565269,0.5210667396891461,0.6808187143729683,998.7926144657056,5.202520810149908,79
X_2,Y_2,Z_3,W_7,2023-03-09,3,26.766790037413067,66.71607394673256,12.62691296272566,4.108678699614899,957.228096876631,3.974684493506668,65
X_0,Y_1,Z_5,W_6,2023-03-03,4,19.963544482604476,25.363981311683013,3.5322119347614747,0.7039030065032903,1006.1712386297768,8.220312352748298,58
X_2,Y_1,Z_5,W_5,2023-07-29,5,23.090539481639095,55.03335360960805,5.9079933406827845,3.798271398833813,999.7228700728482,8.369460919929738,67
X_1,Y_0,Z_5,W_3,2023-12-03,6,2.2300448393735586,69.43270768390423,5.59064267659343,1.2287902137222662,991.0248534881345,6.5298080908827885,15
X_0,Y_4,Z_5,W_0,2023-11-23,3,34.6853616327874,60.64343387805784,13.481957914036794,10.03234082372506,953.557291703404,3.6373037171180727,65
X_0,Y_0,Z_1,W_8,2023-02-21,1,-1.7575455477750808,58.00132064703847,7.567292832477572,0.5641242626615561,1037.8936378651504,5.154639861362055,8
X_1,Y_0,Z_6,W_0,2023-04-26,2,-0.3477756524777877,69.16887099206144,6.707614302516412,9.45158199230519,1030.2636598812862,7.320304243941485,12
X_1,Y_4,Z_5,W_3,2023-03-06,0,3.001482431713109,14.542459140504551,12.270376632551644,17.97681814240024,1013.303002032899,1.6237769783977154,-11
X_1,Y_2,Z_6,W_2,2023-05-10,2,33.88995935479605,68.51375578891464,0.7336070145742163,14.97152025149619,1007.222998263393,3.992473794953126,133
X_1,Y_1,Z_5,W_6,2023-06-26,0,34.47298652092577,31.812421052274267,1.296844726428357,18.87911847303512,1019.4946431369832,8.401327308182546,118
X_1,Y_2,Z_3,W_4,2023-10-05,3,25.770218736792387,55.749780360748325,0.3253328531443394,4.532935475130408,964.3990015914368,4.65425688022316,82
X_0,Y_3,Z_4,W_4,2023-06-12,0,18.30759193518352,29.3843995757206,10.31974356011326,10.621716328105874,1043.2644246316484,6.622012101839193,49
X_1,Y_3,Z_6,W_3,2023-11-28,1,13.402815883307603,77.105405776547,7.884242056187718,6.371589063316776,978.467329150464,1.867009322217433,47
X_0,Y_3,Z_3,W_0,2023-06-01,3,33.67793805590806,48.444748344060486,13.14033188802424,9.876395913840682,1015.6490272443002,7.993413776656469,83
X_0,Y_4,Z_0,W_4,2023-12-16,5,21.303026128621138,61.43529696199869,7.477993544589085,11.14151659168577,1010.6755681141904,1.9041894094351768,52
X_1,Y_0,Z_1,W_3,2023-08-24,3,32.51285577467136,73.52656347813824,3.327293591429912,0.7237226095173033,1013.6613979715607,8.753727290524814,84
X_1,Y_2,Z_1,W_9,2023-06-07,2,4.244785976493075,81.62522040570914,12.07721059656624,4.665122704299662,1037.8952123082113,1.9594094040071928,27
X_0,Y_1,Z_4,W_7,2023-11-23,3,5.019865652130454,68.56496776554728,4.414857813489343,14.095455584879948,979.591120665062,9.01803486852709,66
X_1,Y_3,Z_5,W_1,2023-04-16,6,28.4626067353296,21.901486095232457,14.035346732283134,15.458560490805992,1024.8948188252657,4.273928868044337,22
X_1,Y_2,Z_3,W_7,2023-11-02,3,-3.256528573661753,78.36258956686292,3.756358317783607,11.389027349750066,1009.839106393917,6.620776585968779,58
X_1,Y_3,Z_0,W_0,2023-09-12,1,32.56675375832341,59.48623326924049,2.515809793054302,5.416580558973534,957.606033095464,8.61895496474612,100
X_2,Y_3,Z_3,W_3,2023-12-24,6,12.83634595985334,58.75598067042189,7.399859872660317,8.1016823344548,991.4154680881976,1.0921727889150992,42
X_0,Y_1,Z_5,W_2,2023-04-23,6,31.6886245362664,83.70724478439372,0.7577267695536499,1.9207362376276915,1033.7951573265746,3.3912384526567414,98
X_2,Y_4,Z_5,W_4,2023-01-30,0,5.155675492661588,29.90652445327065,0.5461759272392647,19.063592335851837,981.5347388930586,9.175044891632732,43
X_1,Y_0,Z_2,W_4,2023-01-12,3,22.218150686272864,29.167009479522665,7.440218178831869,17.373549424205763,998.2263883312876,4.4935845452633085,61
X_2,Y_4,Z_3,W_4,2023-06-26,0,11.729380488771035,51.05548437559695,3.2266032119218133,1.3120469381492672,998.863856815366,7.357383332178621,52
X_1,Y_2,Z_4,W_11,2023-12-04,0,18.206163361046286,70.06904532278921,0.1402895759277195,3.3298133131666097,1011.8009866805862,2.2601085053815217,89
X_2,Y_4,Z_3,W_3,2023-02-15,2,12.69676219126185,45.77925665828073,4.4408536714728255,11.62188882377507,1038.4017859790183,7.105344412701365,57
X_1,Y_2,Z_1,W_7,2023-06-20,1,33.52020278171126,60.71131119139218,7.160510307698878,4.648601482584319,967.3539198785156,1.6584489597343894,96
X_2,Y_2,Z_0,W_2,2023-05-10,2,21.14474290162628,46.2019779378175,5.914330521906347,18.688013960282564,1000.4616882640124,7.455926257882004,79
X_2,Y_0,Z_6,W_11,2023-09-02,5,1.3093535881841945,58.8309744389575,2.0320419924063464,15.111811617421491,992.4267259287612,3.914244589481008,18
X_2,Y_1,Z_4,W_3,2023-12-19,1,30.9354614857288,75.78098420909689,8.695122417479663,5.465830258221656,979.5920090100597,5.192628903579397,69
X_0,Y_0,Z_2,W_0,2023-07-22,5,3.231338216979696,24.438135687273864,10.654994867214556,0.1220282238095227,1041.9608176953773,2.496341628703502,-12
X_2,Y_4,Z_0,W_6,2023-08-14,0,6.722229468538533,65.63028272047873,10.13308743244943,15.988947824059494,950.8171092407714,6.650641159607895,41
X_0,Y_2,Z_0,W_0,2023-03-21,1,-5.404433589090399,72.99405914705466,5.906428819249087,8.481794192021312,962.2104792630377,4.038108659028762,25
X_1,Y_3,Z_6,W_1,2023-11-06,0,30.498493390828585,45.7689125985426,2.06394226756671,12.84755423715554,1023.334444991611,4.450375054444208,80
X_2,Y_3,Z_1,W_10,2023-02-04,5,2.875041045253836,35.85868616542834,7.49230160236084,5.739496508425949,976.3441604686914,6.869736324587226,22
X_1,Y_2,Z_1,W_6,2023-02-21,1,1.651292806912206,11.083545913952166,13.35647632405624,2.85746518716342,1022.3179261092243,2.609754951002956,-17
X_1,Y_0,Z_1,W_0,2023-06-10,5,31.411816909772924,73.76840178672748,7.030842734118493,13.506231835714914,1033.2253610715563,8.668080042150192,92
X_2,Y_1,Z_4,W_10,2023-03-25,5,26.248708808226503,36.235092722879045,2.935215746123814,9.006491762933182,975.4616016834532,7.653577650185986,91
X_0,Y_0,Z_3,W_2,2023-11-24,4,-3.651448531628152,38.584757552644014,1.3957995464059558,4.703394021399618,969.1944287863024,6.199570028243463,7
X_2,Y_2,Z_0,W_5,2023-01-26,3,24.619602675665632,36.88049304790498,14.158899571483191,2.752559991324064,964.5300632681158,2.1549976037420384,23
X_1,Y_2,Z_3,W_5,2023-08-13,6,31.086489412420583,49.89914646498705,11.145141133153723,11.609591888832668,970.0088610882448,7.183987249602214,65
X_1,Y_1,Z_3,W_5,2023-11-13,0,-6.466995180516523,66.19996585752617,4.694504590507235,14.510998804151487,976.7185389117192,1.1628943488057346,33
X_2,Y_4,Z_1,W_10,2023-06-03,5,27.134674770705782,71.74905048004086,4.430286093077616,5.677739242462305,1036.8749816540508,8.239562213805495,101
X_0,Y_4,Z_3,W_1,2023-10-20,4,14.63390233428752,41.40565763225267,13.428277300838962,14.702850706942478,1027.0004413252432,3.734179271254827,22
X_0,Y_1,Z_0,W_1,2023-04-05,2,20.11388522204603,63.04816280361352,2.6635235221447666,3.6624439746554383,950.1844316918242,2.0549039547731165,75
X_1,Y_4,Z_0,W_5,2023-08-13,6,12.17844525072216,67.65474002170521,8.025559344848167,6.7683138219021854,1037.4119142098098,2.480400586505771,33
X_1,Y_3,Z_5,W_9,2023-09-24,6,21.40113882073754,33.753386534190525,10.70256412768952,14.89764573599911,957.8812299701978,9.668209586575609,38
X_0,Y_4,Z_2,W_4,2023-02-10,4,-8.465596224996105,17.729717562967462,5.945855279485344,13.202870392941586,1015.5265617546872,7.964473760657476,-7
X_2,Y_4,Z_4,W_6,2023-05-13,5,24.321802545047767,81.573257651557,0.5985351381463283,5.410472538078251,965.1474768216826,3.1408477600276017,84
X_1,Y_4,Z_3,W_6,2023-03-07,1,-8.499533596346872,64.16927774252743,3.4163822057928237,2.4427000309386626,956.2275810510956,9.6711961911665,4
X_0,Y_3,Z_4,W_4,2023-07-29,5,10.488493148630454,61.84883271010332,13.527122061635607,0.8494684989448387,1025.9770697521178,2.261059035962892,-12
X_1,Y_4,Z_4,W_7,2023-06-02,4,-3.2065753091367304,14.712201216958238,7.846784502593316,16.758303598385712,996.7203113855844,7.6017449071129715,13
X_2,Y_3,Z_4,W_9,2023-06-21,2,27.060842480808823,75.42984460031411,12.231618697319549,1.5028389913572004,1009.906251331116,6.910656641671122,70
X_0,Y_1,Z_6,W_5,2023-11-21,1,4.114740912905086,55.28433248688425,8.33528314185926,2.296903044127756,992.535301879746,8.39329095147019,15
X_1,Y_0,Z_5,W_4,2023-02-28,1,10.43420950719496,77.83075338540529,14.15403143568455,4.754212605506673,956.7171862507844,4.435288486058853,12
X_2,Y_1,Z_4,W_3,2023-07-03,0,9.293783358424022,87.96489469894092,13.637011133352676,8.913394084796957,1023.9618166286974,4.616519124796987,23
X_1,Y_0,Z_5,W_6,2023-06-29,3,24.762588455811795,86.56802567041937,7.2433206301560285,15.79574160472992,1032.0351121168826,6.621103165985108,81
X_2,Y_1,Z_0,W_3,2023-11-18,5,11.651496190818897,78.48714771121661,4.774110381545241,4.9496065188221205,954.14205430887,4.583851812686994,46
X_2,Y_0,Z_6,W_4,2023-11-20,0,25.503125075465576,10.875789906509512,9.025031810184151,10.870164967195038,987.571719698394,1.3721580343199062,35
X_0,Y_0,Z_3,W_4,2023-01-12,3,-6.692127543879614,80.85817665895652,10.123315225042104,1.8074504410008616,1005.731653707016,7.567372286305664,6
X_2,Y_2,Z_5,W_0,2023-03-09,3,-1.37827144436522,16.00498510621164,7.475326384509474,9.290220102730496,1010.5183422766918,6.768514567496144,-6
X_1,Y_0,Z_2,W_0,2023-11-25,5,14.819041234086228,78.09551761414139,12.334248316426416,3.5527798675461653,1007.81529411413,4.813415314803829,28
X_2,Y_0,Z_4,W_2,2023-07-21,4,32.61897461387127,32.41392548892989,2.749927826773242,4.223831177811301,1019.294065390213,3.725466047921075,61
X_2,Y_2,Z_6,W_10,2023-01-06,4,-6.635896897519886,58.80546708266941,5.0161774593604855,7.336568682178588,1046.6816202419525,3.886532544946315,6
X_0,Y_4,Z_2,W_2,2023-01-15,6,-8.061210272941107,13.045458491990374,10.295645360496795,15.226953974017148,989.0586521128712,7.669257613406169,-30
X_2,Y_4,Z_0,W_1,2023-02-11,5,-2.9552196282464944,71.69453568945825,3.700257980813359,14.879728598004691,1005.662356695559,7.562447910815885,38
X_2,Y_2,Z_0,W_11,2023-01-31,1,18.851890798707043,18.93648977863772,6.597671170254508,8.2994595297064,1019.9078629464,8.37026578307125,28
X_1,Y_3,Z_1,W_1,2023-06-30,4,7.954681250161123,42.85505373406175,14.45600319942439,2.373423083848172,1009.2423822077805,7.859623854124979,-29
X_0,Y_0,Z_4,W_5,2023-09-19,1,27.14985707379588,75.39568018602411,9.388139590298612,5.613832400478927,988.6751030009182,7.821497818954587,60
X_0,Y_0,Z_1,W_0,2023-10-16,0,-6.763008183338538,65.62791972066681,14.235858519616883,10.107115530602764,1012.4079287949826,3.2659591064988844,-18
X_0,Y_2,Z_6,W_5,2023-01-21,5,-1.1613660933384509,10.483415748645353,10.836621048728638,17.388235573902463,1015.0111530440162,1.9145129913888743,0
X_2,Y_2,Z_2,W_4,2023-07-01,5,3.5011882459203054,42.24258676340391,10.870001545007591,19.36509229626661,1008.4968475326336,7.855770394324155,2
X_0,Y_3,Z_3,W_5,2023-07-03,0,18.202853900995336,13.354201357160642,8.877857605353084,12.74941870047827,970.5110660752372,1.887562176901776,18
X_2,Y_4,Z_1,W_4,2023-09-01,4,20.832771063569627,63.87998886547753,2.133128922220902,7.0137298099480265,1000.5981358152432,9.83900264765482,60
X_2,Y_1,Z_0,W_6,2023-12-16,5,-4.410851771630178,87.51587934026571,7.795714363294316,13.869069073887577,1038.43568097607,8.875803407050062,22
X_1,Y_4,Z_4,W_0,2023-05-29,0,32.47121190462828,62.42090098406074,3.7899930075520647,6.724602716411972,1036.8601878032243,5.801154417290685,98
X_1,Y_0,Z_2,W_2,2023-09-13,2,5.346986083559411,27.94979448940446,14.980088315269205,12.509469068332129,1025.0787924996011,4.169652085919453,-31
X_1,Y_2,Z_5,W_5,2023-04-10,0,22.09259433501274,38.41864256532321,4.004429101518308,4.875331433913532,1019.7195514437224,5.741587323526861,53
X_1,Y_3,Z_6,W_0,2023-02-24,4,13.589347352646444,88.13204445267742,3.4602876519217274,5.339774024627559,965.3279137760452,7.608716497930336,88
X_1,Y_4,Z_6,W_10,2023-07-05,2,0.0241151096197977,27.924192962588,9.358247326860669,1.5045117808224615,995.946466450445,7.80696980704553,-11
X_2,Y_3,Z_0,W_10,2023-11-16,3,28.0802745401935,54.92232584435541,7.664232198294452,8.4028230442635,961.0951309747494,1.6629939878492586,68
X_2,Y_4,Z_5,W_6,2023-03-27,0,26.82071126863685,42.03630469453958,0.3202936988177124,12.363490401913356,1031.728444963602,8.243686854053355,107
X_0,Y_0,Z_6,W_3,2023-06-23,4,7.823233426251054,71.46522383425773,1.942997684887048,15.77589887621242,979.1043206439753,6.7734737353464,59
X_2,Y_1,Z_3,W_2,2023-01-22,6,16.487341356223492,79.39114175839097,12.165644127412689,16.206970896753873,1026.6865864249094,1.3652165251468251,54
X_2,Y_3,Z_4,W_9,2023-09-01,4,1.602156317117288,37.26698194802374,7.255379327213409,19.84888899014328,1031.4578891508902,3.818450852324112,38
X_1,Y_3,Z_3,W_8,2023-03-01,2,21.043323293583565,62.83170909595061,2.190228222345216,1.755114516739238,1039.249609741154,5.595772318248843,101
X_2,Y_1,Z_6,W_0,2023-04-14,4,3.906206567919414,53.923815801418186,6.978638442536004,9.862735368916574,1025.3830078487763,2.696063429849275,22
X_1,Y_3,Z_3,W_7,2023-05-19,4,27.98354304720057,32.27555920443467,3.797236246236056,10.427491508048268,1006.472900050738,2.397164759870993,94
X_0,Y_3,Z_6,W_0,2023-10-30,0,-0.2176703075226562,31.755264225040136,3.353871916685156,16.090668527557845,1009.8184914726696,1.128530481375959,20
X_0,Y_4,Z_4,W_4,2023-06-08,3,-9.333845973169112,53.09053180258432,14.365879146676566,5.327170311776941,982.058227682262,9.203955701061329,-17
