ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
3276,-17.0,0.0,3.0,9.0,-6.0,11.0,18.0,-23.0,-4.0,2.0,0.0,-3.0,3.0,-9.0,-16.0,11.0,9.0,2.0,3.0,9.0,14.0,-6.0,-2.0,-6.0,-15.0,-3.0,-4.0,0.0,-12.0,7.0,-2.0,8.0,-5.0,-1.0,-1.0,-18.0,-3.0,4.0,-54.0,-14.0,22.0,2.0,-2.0,4.0,-6.0,-5.0,53.0,19.0,-19.0,-4.0,1.0,0.0,-12.0,1.0,19.0,-12.0,-13.0,0.0,-2.0,-1.0,23.0,-8.0,-22.0,10.0
3279,4.0,-2.0,1.0,13.0,-4.0,-26.0,7.0,27.0,-11.0,-10.0,2.0,8.0,-13.0,-23.0,-67.0,-47.0,-6.0,-1.0,-10.0,-15.0,31.0,19.0,6.0,8.0,29.0,1.0,0.0,-11.0,-8.0,12.0,-6.0,7.0,6.0,8.0,1.0,15.0,7.0,1.0,13.0,1.0,-34.0,4.0,6.0,11.0,-11.0,-4.0,15.0,38.0,3.0,-5.0,-1.0,3.0,-5.0,-22.0,-49.0,-66.0,-14.0,-11.0,-13.0,-8.0,14.0,0.0,20.0,-30.0
3280,-1.0,-3.0,-3.0,-4.0,-7.0,5.0,23.0,0.0,-22.0,-5.0,-1.0,-8.0,-1.0,-9.0,-25.0,7.0,0.0,-3.0,-1.0,-3.0,-4.0,-6.0,-10.0,-12.0,-1.0,-2.0,0.0,3.0,2.0,-8.0,-41.0,-10.0,0.0,1.0,-7.0,-14.0,1.0,14.0,74.0,18.0,-5.0,0.0,-1.0,0.0,5.0,1.0,-17.0,-2.0,-2.0,-2.0,-1.0,-2.0,-12.0,-4.0,-10.0,1.0,6.0,0.0,0.0,7.0,8.0,-7.0,-24.0,-11.0
3281,-4.0,-6.0,-5.0,-6.0,7.0,15.0,-6.0,-6.0,-22.0,-6.0,0.0,2.0,0.0,-11.0,-3.0,-9.0,-2.0,1.0,1.0,0.0,-16.0,-11.0,-1.0,0.0,19.0,0.0,1.0,1.0,18.0,-6.0,0.0,10.0,-11.0,-1.0,-1.0,0.0,-32.0,-26.0,-2.0,-7.0,-12.0,-4.0,-3.0,-4.0,11.0,10.0,4.0,4.0,13.0,3.0,2.0,0.0,29.0,22.0,0.0,8.0,-7.0,-2.0,0.0,1.0,-19.0,-9.0,-1.0,-3.0
3283,-30.0,-12.0,-2.0,-1.0,18.0,5.0,0.0,-10.0,44.0,1.0,-4.0,-5.0,1.0,12.0,-3.0,-14.0,-17.0,-4.0,-2.0,-2.0,4.0,35.0,0.0,21.0,-2.0,9.0,8.0,6.0,-47.0,-80.0,-2.0,4.0,7.0,3.0,-4.0,-2.0,17.0,0.0,-1.0,1.0,-6.0,-4.0,-6.0,-5.0,35.0,39.0,-4.0,-8.0,-6.0,-7.0,1.0,2.0,-2.0,21.0,6.0,-6.0,-5.0,8.0,5.0,6.0,-36.0,-39.0,3.0,12.0
3284,10.0,14.0,7.0,13.0,24.0,29.0,58.0,-17.0,-9.0,5.0,4.0,10.0,14.0,19.0,28.0,-1.0,-5.0,-1.0,-2.0,-1.0,-15.0,-13.0,-31.0,-4.0,-1.0,-14.0,-9.0,-14.0,-1.0,-7.0,-24.0,-3.0,4.0,1.0,1.0,5.0,1.0,-1.0,-9.0,12.0,-15.0,-5.0,5.0,2.0,-7.0,-16.0,-16.0,-5.0,26.0,21.0,-2.0,-9.0,-1.0,-11.0,7.0,1.0,-92.0,-42.0,7.0,7.0,5.0,-3.0,-54.0,-18.0
3286,1.0,-1.0,-1.0,3.0,-8.0,16.0,-1.0,-7.0,-2.0,-2.0,-3.0,-8.0,10.0,3.0,-8.0,-12.0,-2.0,1.0,-1.0,1.0,8.0,10.0,3.0,0.0,-7.0,-1.0,-2.0,-3.0,-19.0,-16.0,-3.0,4.0,24.0,4.0,2.0,1.0,-6.0,-8.0,6.0,9.0,-10.0,0.0,-1.0,0.0,3.0,2.0,2.0,18.0,3.0,-1.0,0.0,1.0,15.0,-5.0,-2.0,2.0,-5.0,-5.0,-3.0,0.0,17.0,11.0,-1.0,-4.0
3287,-3.0,1.0,0.0,-3.0,-82.0,-21.0,6.0,-3.0,-4.0,-4.0,0.0,0.0,18.0,-5.0,-3.0,22.0,-4.0,-1.0,-2.0,-2.0,26.0,7.0,-2.0,-4.0,-8.0,-2.0,2.0,4.0,10.0,-5.0,10.0,-2.0,0.0,-4.0,-6.0,-10.0,9.0,24.0,1.0,-1.0,15.0,-1.0,-1.0,1.0,11.0,8.0,2.0,-2.0,-11.0,-2.0,-1.0,2.0,23.0,-20.0,1.0,7.0,-18.0,-5.0,-6.0,-4.0,-13.0,31.0,-1.0,-8.0
3288,-8.0,-1.0,-2.0,3.0,-9.0,-3.0,-8.0,21.0,11.0,3.0,0.0,-7.0,-2.0,6.0,-29.0,-23.0,-3.0,1.0,-2.0,5.0,3.0,13.0,57.0,16.0,3.0,-3.0,-2.0,2.0,-4.0,-12.0,-60.0,-20.0,1.0,2.0,5.0,9.0,13.0,-13.0,26.0,-1.0,3.0,-6.0,-7.0,-20.0,-11.0,2.0,25.0,2.0,-1.0,-1.0,-2.0,4.0,8.0,7.0,-8.0,7.0,0.0,0.0,0.0,1.0,-2.0,5.0,54.0,10.0
3289,-20.0,-16.0,-4.0,-8.0,-1.0,-5.0,-12.0,-15.0,33.0,-3.0,1.0,-1.0,7.0,-1.0,44.0,2.0,-13.0,8.0,-2.0,-3.0,-5.0,9.0,3.0,18.0,-2.0,-16.0,11.0,-2.0,-5.0,-30.0,1.0,-4.0,12.0,-6.0,-11.0,0.0,6.0,33.0,-78.0,-33.0,-39.0,0.0,1.0,2.0,7.0,26.0,64.0,17.0,11.0,-19.0,-3.0,-1.0,-3.0,-9.0,-14.0,-19.0,3.0,14.0,-2.0,7.0,-2.0,16.0,5.0,4.0
3290,13.0,5.0,1.0,6.0,0.0,-9.0,-24.0,17.0,-2.0,-4.0,-2.0,-7.0,-6.0,10.0,1.0,6.0,24.0,5.0,3.0,10.0,11.0,-4.0,0.0,6.0,-42.0,-3.0,-4.0,-6.0,-2.0,2.0,3.0,9.0,-14.0,2.0,2.0,3.0,-8.0,3.0,-34.0,-22.0,7.0,3.0,3.0,4.0,6.0,17.0,78.0,22.0,31.0,1.0,-2.0,-1.0,29.0,22.0,11.0,11.0,-22.0,0.0,-2.0,-5.0,-17.0,-4.0,2.0,5.0
3291,4.0,-7.0,1.0,4.0,9.0,0.0,-26.0,9.0,-27.0,-3.0,-1.0,-3.0,7.0,-2.0,-34.0,-19.0,1.0,-1.0,-4.0,0.0,-7.0,0.0,15.0,-20.0,-33.0,12.0,2.0,-2.0,9.0,28.0,67.0,39.0,27.0,1.0,3.0,-7.0,-8.0,-2.0,-33.0,-10.0,0.0,-5.0,-6.0,2.0,0.0,7.0,-3.0,5.0,17.0,4.0,-1.0,-3.0,-2.0,-11.0,25.0,3.0,-29.0,-5.0,1.0,8.0,1.0,-18.0,-12.0,-27.0
3293,-7.0,0.0,-2.0,-5.0,-9.0,15.0,0.0,-4.0,0.0,-3.0,-2.0,-3.0,1.0,7.0,0.0,4.0,7.0,0.0,-1.0,-7.0,-24.0,-1.0,-3.0,-4.0,-6.0,-1.0,1.0,5.0,52.0,29.0,-1.0,0.0,-30.0,0.0,1.0,3.0,-24.0,-23.0,-1.0,-4.0,38.0,3.0,0.0,-2.0,-12.0,-21.0,0.0,7.0,30.0,0.0,-1.0,0.0,-28.0,-8.0,0.0,5.0,-2.0,-2.0,-4.0,-4.0,7.0,11.0,3.0,20.0
3295,-8.0,-7.0,-7.0,-6.0,6.0,2.0,52.0,4.0,7.0,0.0,-1.0,-1.0,1.0,5.0,6.0,1.0,-1.0,-5.0,1.0,7.0,-1.0,8.0,31.0,-9.0,-10.0,2.0,4.0,-6.0,-10.0,-9.0,-31.0,-20.0,-6.0,0.0,-3.0,-5.0,-6.0,-11.0,-57.0,-9.0,12.0,0.0,0.0,-8.0,3.0,34.0,33.0,17.0,-6.0,-1.0,-3.0,-4.0,10.0,-1.0,11.0,8.0,-2.0,0.0,-1.0,0.0,-8.0,-3.0,-33.0,-2.0
3296,24.0,3.0,3.0,4.0,-29.0,-45.0,-3.0,4.0,-2.0,0.0,-1.0,-4.0,10.0,14.0,0.0,-7.0,-24.0,0.0,0.0,1.0,15.0,-11.0,-5.0,-2.0,-5.0,-2.0,-2.0,0.0,-23.0,22.0,2.0,1.0,-6.0,-3.0,-1.0,2.0,27.0,-12.0,-1.0,-5.0,-1.0,4.0,-1.0,0.0,0.0,13.0,3.0,-2.0,-7.0,4.0,-3.0,-2.0,-10.0,3.0,-2.0,0.0,-1.0,2.0,0.0,1.0,-3.0,-11.0,3.0,4.0
3298,-25.0,1.0,6.0,-8.0,9.0,-11.0,74.0,12.0,54.0,-18.0,0.0,-9.0,-8.0,11.0,38.0,16.0,-32.0,-20.0,-10.0,2.0,11.0,-18.0,-23.0,-20.0,16.0,12.0,-11.0,4.0,-7.0,6.0,-18.0,11.0,-29.0,-21.0,-5.0,14.0,-7.0,20.0,-31.0,-13.0,-15.0,-16.0,2.0,-11.0,16.0,-24.0,-57.0,3.0,19.0,34.0,4.0,-25.0,4.0,-14.0,91.0,28.0,6.0,-39.0,1.0,12.0,6.0,71.0,31.0,-10.0
3302,35.0,2.0,-6.0,-12.0,-13.0,7.0,-25.0,8.0,-27.0,10.0,1.0,6.0,30.0,4.0,39.0,-19.0,16.0,1.0,3.0,-10.0,-13.0,-13.0,-8.0,0.0,-15.0,-13.0,-1.0,7.0,8.0,15.0,12.0,-4.0,13.0,-3.0,5.0,13.0,-15.0,-8.0,1.0,11.0,-8.0,-3.0,-3.0,-8.0,24.0,-1.0,-3.0,-11.0,11.0,4.0,-4.0,10.0,-10.0,3.0,24.0,7.0,0.0,-2.0,4.0,-14.0,-8.0,-6.0,-24.0,-6.0
3303,0.0,-2.0,-1.0,-2.0,-9.0,-19.0,-2.0,-6.0,2.0,-1.0,-2.0,-2.0,7.0,-3.0,-1.0,-1.0,-7.0,-5.0,-2.0,2.0,28.0,19.0,2.0,3.0,6.0,4.0,1.0,0.0,6.0,-3.0,2.0,3.0,2.0,1.0,2.0,7.0,-21.0,13.0,3.0,25.0,3.0,-1.0,-2.0,-6.0,6.0,-14.0,0.0,0.0,-2.0,-1.0,-5.0,-6.0,32.0,25.0,-1.0,-6.0,6.0,1.0,2.0,-1.0,-22.0,-12.0,-1.0,-4.0
3304,1.0,-1.0,-1.0,-1.0,17.0,12.0,0.0,0.0,9.0,1.0,-1.0,2.0,11.0,15.0,5.0,4.0,-16.0,-2.0,1.0,7.0,-25.0,-18.0,-2.0,1.0,-17.0,-3.0,-5.0,-2.0,-1.0,-2.0,-4.0,-6.0,26.0,0.0,-3.0,-7.0,-5.0,-4.0,-3.0,6.0,18.0,4.0,4.0,6.0,4.0,25.0,6.0,11.0,-1.0,0.0,-2.0,1.0,-4.0,-13.0,-1.0,-1.0,2.0,-1.0,1.0,-4.0,-16.0,-28.0,3.0,24.0
3305,-14.0,-4.0,-1.0,3.0,16.0,3.0,2.0,-2.0,9.0,9.0,-1.0,1.0,-14.0,4.0,-3.0,2.0,-23.0,-13.0,-2.0,-4.0,-6.0,-14.0,5.0,5.0,39.0,-6.0,-1.0,-1.0,-9.0,-10.0,-4.0,-3.0,-4.0,5.0,0.0,-4.0,-7.0,8.0,1.0,3.0,-7.0,-12.0,-11.0,-10.0,64.0,86.0,0.0,-4.0,0.0,10.0,7.0,12.0,-43.0,-52.0,-5.0,-22.0,-39.0,-5.0,1.0,-1.0,-22.0,-48.0,-3.0,-7.0
3307,-15.0,-4.0,-7.0,-6.0,-4.0,35.0,5.0,-4.0,-29.0,-2.0,4.0,14.0,8.0,-12.0,7.0,9.0,50.0,19.0,-8.0,-2.0,-8.0,-16.0,-69.0,-25.0,1.0,-16.0,0.0,-6.0,-2.0,1.0,84.0,44.0,2.0,8.0,0.0,1.0,23.0,16.0,-78.0,-28.0,-3.0,7.0,4.0,11.0,-10.0,2.0,94.0,12.0,-4.0,-4.0,-5.0,-21.0,-4.0,11.0,34.0,-9.0,-22.0,3.0,-1.0,3.0,3.0,-3.0,-111.0,-22.0
3308,-5.0,-1.0,-3.0,-27.0,-21.0,-8.0,34.0,-13.0,-24.0,-1.0,-2.0,1.0,21.0,31.0,-14.0,-38.0,11.0,-8.0,-7.0,3.0,-8.0,12.0,23.0,60.0,-69.0,2.0,0.0,-11.0,-9.0,-17.0,-47.0,-35.0,87.0,5.0,3.0,6.0,-2.0,9.0,-25.0,67.0,-49.0,-15.0,-8.0,3.0,-26.0,-50.0,-89.0,-27.0,-11.0,-10.0,-6.0,-5.0,13.0,9.0,100.0,-4.0,70.0,2.0,-10.0,-21.0,36.0,33.0,-37.0,-63.0
3309,-3.0,-30.0,-7.0,4.0,-6.0,-22.0,-48.0,14.0,-23.0,-6.0,7.0,7.0,9.0,15.0,-11.0,-22.0,15.0,12.0,2.0,-27.0,-13.0,2.0,33.0,4.0,-16.0,-8.0,-10.0,-7.0,-6.0,17.0,53.0,-7.0,12.0,-11.0,-3.0,6.0,20.0,2.0,104.0,47.0,-1.0,-9.0,-6.0,-8.0,-4.0,-13.0,-40.0,-37.0,0.0,4.0,-12.0,-11.0,-7.0,14.0,-48.0,23.0,-35.0,4.0,6.0,18.0,8.0,-12.0,-32.0,-22.0
3311,-2.0,-7.0,-4.0,-8.0,16.0,44.0,1.0,3.0,-16.0,2.0,3.0,6.0,21.0,-28.0,-5.0,-6.0,30.0,1.0,2.0,0.0,-48.0,-48.0,-3.0,-13.0,-10.0,1.0,0.0,-2.0,12.0,2.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-14.0,-5.0,-1.0,-5.0,-3.0,-6.0,-4.0,-4.0,32.0,43.0,-2.0,0.0,-12.0,-2.0,-4.0,-9.0,-8.0,11.0,-1.0,2.0,-1.0,1.0,4.0,4.0,-17.0,-38.0,-3.0,3.0
3312,-9.0,-2.0,-4.0,-4.0,31.0,52.0,6.0,1.0,-27.0,-5.0,-2.0,-2.0,-33.0,-6.0,-4.0,-6.0,14.0,7.0,3.0,10.0,20.0,-22.0,-1.0,6.0,29.0,4.0,1.0,2.0,38.0,38.0,3.0,0.0,-11.0,-2.0,-2.0,-9.0,-14.0,-28.0,-2.0,-4.0,1.0,-2.0,-1.0,-3.0,-47.0,-38.0,-3.0,2.0,-26.0,-8.0,-3.0,-2.0,-17.0,13.0,-1.0,-9.0,6.0,-1.0,0.0,0.0,26.0,4.0,-1.0,3.0
3313,14.0,-7.0,-6.0,-3.0,-8.0,-11.0,11.0,15.0,-55.0,3.0,4.0,3.0,1.0,-3.0,-5.0,-11.0,75.0,-3.0,4.0,10.0,-13.0,-33.0,-98.0,-23.0,-24.0,6.0,0.0,0.0,28.0,47.0,107.0,43.0,37.0,2.0,1.0,-9.0,-3.0,-1.0,-25.0,-6.0,-49.0,-3.0,-6.0,-9.0,-16.0,-17.0,-22.0,1.0,55.0,2.0,5.0,13.0,12.0,16.0,-44.0,6.0,-24.0,-6.0,0.0,-4.0,-21.0,-39.0,-36.0,-29.0
3314,-8.0,-3.0,-3.0,-2.0,-1.0,-4.0,3.0,-7.0,-28.0,4.0,3.0,-5.0,5.0,13.0,46.0,5.0,-18.0,-5.0,1.0,2.0,-17.0,-11.0,-2.0,10.0,81.0,2.0,-4.0,-10.0,21.0,3.0,-29.0,-6.0,-26.0,-3.0,-3.0,3.0,-3.0,-4.0,-64.0,-36.0,26.0,0.0,-5.0,-6.0,-11.0,-4.0,15.0,32.0,-16.0,-1.0,0.0,1.0,14.0,11.0,42.0,-1.0,-43.0,-2.0,1.0,-1.0,-13.0,-13.0,0.0,-10.0
3315,-4.0,-5.0,2.0,1.0,1.0,4.0,-3.0,-12.0,6.0,3.0,-2.0,-4.0,7.0,-5.0,3.0,2.0,-11.0,-6.0,1.0,3.0,22.0,22.0,0.0,-5.0,-27.0,0.0,4.0,2.0,-45.0,-25.0,-4.0,-3.0,8.0,3.0,-5.0,-3.0,32.0,28.0,3.0,4.0,2.0,-2.0,-1.0,1.0,-36.0,-42.0,-4.0,-10.0,-21.0,-7.0,0.0,-2.0,3.0,4.0,-2.0,-11.0,21.0,-3.0,-2.0,-6.0,7.0,26.0,-6.0,-4.0
3316,10.0,-1.0,-3.0,-5.0,-4.0,8.0,9.0,11.0,-11.0,-3.0,-1.0,6.0,1.0,11.0,-3.0,-18.0,1.0,1.0,-1.0,-3.0,2.0,-6.0,3.0,5.0,-12.0,-2.0,-1.0,-2.0,-11.0,-9.0,-42.0,-7.0,4.0,0.0,1.0,1.0,-7.0,-14.0,-40.0,-20.0,-4.0,0.0,-3.0,-3.0,8.0,7.0,89.0,35.0,-1.0,1.0,3.0,2.0,-1.0,-4.0,-43.0,-22.0,4.0,2.0,3.0,5.0,3.0,12.0,89.0,15.0
3317,-21.0,-4.0,-3.0,-2.0,7.0,11.0,-3.0,-13.0,0.0,-4.0,-2.0,-4.0,22.0,20.0,3.0,-2.0,1.0,-8.0,-11.0,-8.0,41.0,70.0,0.0,-2.0,-8.0,-2.0,-1.0,1.0,-22.0,-2.0,-3.0,-5.0,13.0,3.0,1.0,1.0,-48.0,-58.0,-5.0,1.0,19.0,-1.0,1.0,1.0,-14.0,-30.0,0.0,10.0,-4.0,-4.0,-5.0,-7.0,38.0,48.0,-2.0,-27.0,15.0,0.0,2.0,3.0,-5.0,-24.0,0.0,34.0
3318,-9.0,-1.0,-7.0,-38.0,17.0,8.0,45.0,8.0,19.0,0.0,-3.0,-5.0,-3.0,3.0,-1.0,-4.0,-4.0,1.0,-2.0,-6.0,-7.0,0.0,32.0,12.0,-11.0,-1.0,0.0,2.0,3.0,-8.0,-24.0,-16.0,0.0,-1.0,2.0,21.0,-6.0,-11.0,-30.0,-15.0,-29.0,-5.0,1.0,-2.0,21.0,-4.0,-2.0,8.0,42.0,1.0,-7.0,-1.0,-11.0,-1.0,-42.0,-9.0,-20.0,0.0,-1.0,-19.0,-12.0,-2.0,55.0,24.0
3319,-8.0,6.0,3.0,-3.0,-1.0,16.0,5.0,-5.0,1.0,17.0,6.0,-7.0,2.0,-14.0,-33.0,3.0,-11.0,-17.0,-13.0,2.0,-1.0,18.0,-49.0,-7.0,-6.0,20.0,12.0,5.0,-15.0,-17.0,-3.0,3.0,11.0,-18.0,-7.0,-6.0,27.0,-10.0,31.0,6.0,-16.0,0.0,-3.0,-7.0,2.0,29.0,34.0,-2.0,-48.0,3.0,5.0,15.0,1.0,-15.0,-13.0,28.0,67.0,-3.0,3.0,-8.0,-9.0,29.0,45.0,-9.0
3320,-3.0,-3.0,-4.0,-3.0,-1.0,9.0,7.0,21.0,11.0,9.0,-5.0,13.0,-17.0,-41.0,-54.0,-8.0,-8.0,-35.0,-4.0,1.0,-10.0,-49.0,-55.0,-33.0,-51.0,13.0,-28.0,-56.0,-7.0,-11.0,-77.0,2.0,49.0,1.0,21.0,-2.0,-5.0,-5.0,-37.0,-32.0,-11.0,-26.0,-12.0,10.0,18.0,37.0,105.0,24.0,11.0,-5.0,0.0,10.0,-2.0,-12.0,42.0,37.0,-20.0,9.0,13.0,11.0,23.0,25.0,4.0,-49.0
3321,88.0,29.0,7.0,11.0,56.0,83.0,89.0,104.0,-20.0,-4.0,0.0,-9.0,-3.0,4.0,-122.0,-5.0,-9.0,-6.0,-10.0,2.0,-13.0,10.0,-56.0,-34.0,0.0,8.0,15.0,0.0,15.0,39.0,75.0,17.0,-28.0,-4.0,-6.0,4.0,-22.0,-41.0,-70.0,-54.0,0.0,2.0,8.0,-3.0,14.0,-5.0,-1.0,-11.0,40.0,9.0,2.0,7.0,-6.0,0.0,-22.0,45.0,-9.0,-33.0,-18.0,-16.0,2.0,2.0,-49.0,-26.0
3322,6.0,0.0,-5.0,-6.0,22.0,18.0,3.0,-15.0,35.0,-4.0,-1.0,-1.0,-1.0,17.0,2.0,16.0,-4.0,3.0,2.0,0.0,-17.0,-23.0,-4.0,-2.0,5.0,-4.0,-8.0,-8.0,41.0,34.0,-2.0,-2.0,-8.0,-1.0,3.0,4.0,-4.0,-8.0,0.0,-3.0,-8.0,0.0,4.0,2.0,-4.0,-2.0,2.0,-9.0,5.0,1.0,4.0,1.0,-11.0,-15.0,2.0,13.0,-14.0,-2.0,-2.0,0.0,-7.0,-22.0,-2.0,-4.0
3323,3.0,15.0,10.0,0.0,-21.0,-8.0,-14.0,25.0,-8.0,-45.0,-17.0,-3.0,9.0,3.0,1.0,-23.0,-2.0,-15.0,-2.0,-2.0,3.0,8.0,6.0,-7.0,2.0,2.0,-8.0,-3.0,-12.0,-2.0,7.0,34.0,4.0,8.0,1.0,4.0,11.0,21.0,43.0,7.0,11.0,33.0,19.0,12.0,15.0,-5.0,8.0,16.0,-9.0,-12.0,-5.0,-14.0,-20.0,1.0,-12.0,-12.0,-2.0,-21.0,-8.0,3.0,5.0,-3.0,-35.0,-15.0
3324,0.0,-9.0,2.0,21.0,6.0,-10.0,-32.0,-3.0,-15.0,12.0,-5.0,-20.0,-14.0,6.0,-2.0,-6.0,6.0,0.0,-4.0,-3.0,6.0,39.0,86.0,25.0,-12.0,-9.0,1.0,9.0,15.0,10.0,97.0,20.0,-10.0,-1.0,-3.0,-4.0,-9.0,18.0,-70.0,-1.0,1.0,-1.0,-2.0,-11.0,-16.0,-22.0,16.0,-2.0,10.0,-17.0,-3.0,2.0,-5.0,-38.0,-128.0,-56.0,-41.0,24.0,8.0,6.0,22.0,20.0,87.0,14.0
3325,16.0,15.0,6.0,11.0,20.0,21.0,50.0,9.0,-17.0,-3.0,-6.0,-26.0,-7.0,2.0,63.0,25.0,-18.0,-3.0,1.0,3.0,15.0,8.0,-12.0,1.0,9.0,2.0,-2.0,-6.0,-6.0,-10.0,30.0,-11.0,7.0,-4.0,0.0,4.0,-6.0,6.0,19.0,4.0,-66.0,-6.0,2.0,20.0,-11.0,-13.0,-113.0,-35.0,79.0,10.0,7.0,4.0,23.0,-2.0,127.0,43.0,-20.0,-4.0,-9.0,-23.0,-5.0,28.0,-12.0,7.0
3326,-15.0,-3.0,-1.0,0.0,1.0,22.0,2.0,-1.0,-14.0,-2.0,-3.0,-2.0,-19.0,-5.0,0.0,-3.0,8.0,0.0,0.0,3.0,-10.0,-21.0,0.0,3.0,12.0,-5.0,-5.0,-6.0,36.0,66.0,1.0,-4.0,-6.0,4.0,1.0,2.0,-31.0,-79.0,-3.0,4.0,-7.0,3.0,0.0,0.0,-11.0,-20.0,-1.0,-3.0,9.0,-2.0,0.0,1.0,6.0,16.0,0.0,-3.0,-7.0,4.0,-2.0,-1.0,-4.0,-9.0,-1.0,-3.0
3328,-5.0,-3.0,-2.0,-4.0,-7.0,5.0,-3.0,-4.0,3.0,-3.0,-5.0,0.0,78.0,26.0,3.0,1.0,4.0,8.0,4.0,7.0,-69.0,-31.0,-2.0,1.0,-12.0,-9.0,-4.0,-9.0,-16.0,-17.0,-2.0,0.0,-17.0,1.0,3.0,5.0,-33.0,-36.0,0.0,-4.0,48.0,3.0,-2.0,-8.0,-2.0,-5.0,-1.0,7.0,-1.0,2.0,3.0,4.0,40.0,-4.0,3.0,15.0,3.0,-2.0,-4.0,-4.0,20.0,25.0,2.0,2.0
3329,-1.0,-2.0,-2.0,-3.0,-4.0,6.0,2.0,-4.0,-17.0,-4.0,-1.0,2.0,-29.0,-2.0,1.0,-1.0,-10.0,2.0,-1.0,-5.0,20.0,-10.0,-6.0,-4.0,29.0,3.0,0.0,-2.0,-64.0,-22.0,-1.0,3.0,10.0,-1.0,-2.0,2.0,24.0,35.0,3.0,-1.0,-3.0,-2.0,0.0,-2.0,8.0,6.0,-3.0,2.0,-19.0,-6.0,-2.0,-6.0,-4.0,-11.0,-2.0,-5.0,-11.0,1.0,1.0,4.0,1.0,-7.0,0.0,-1.0
3330,-8.0,-38.0,0.0,-5.0,30.0,-42.0,-128.0,-64.0,-20.0,24.0,-11.0,-21.0,-48.0,-24.0,-49.0,-7.0,31.0,16.0,16.0,18.0,1.0,23.0,99.0,56.0,-38.0,35.0,-6.0,-5.0,-42.0,-48.0,-59.0,-77.0,-23.0,-63.0,-13.0,21.0,19.0,38.0,104.0,109.0,4.0,16.0,9.0,-10.0,7.0,-18.0,-35.0,-5.0,-37.0,-57.0,-18.0,-6.0,31.0,4.0,-67.0,-16.0,65.0,3.0,8.0,20.0,-15.0,-9.0,-24.0,13.0
3331,-3.0,-9.0,0.0,2.0,5.0,12.0,0.0,-2.0,-8.0,-1.0,1.0,0.0,-23.0,-18.0,-3.0,-3.0,13.0,-1.0,-5.0,-5.0,35.0,28.0,-1.0,-6.0,-4.0,4.0,5.0,8.0,-47.0,-29.0,-1.0,0.0,-19.0,-3.0,-2.0,1.0,1.0,4.0,-3.0,-4.0,3.0,2.0,-2.0,-1.0,11.0,-3.0,-2.0,1.0,-2.0,3.0,0.0,0.0,-14.0,-9.0,-2.0,-1.0,-1.0,-4.0,-4.0,-7.0,4.0,-10.0,-2.0,0.0
3332,-69.0,-26.0,1.0,3.0,5.0,8.0,-22.0,15.0,38.0,-4.0,-2.0,5.0,-8.0,-15.0,53.0,20.0,34.0,-15.0,-4.0,-26.0,21.0,45.0,-2.0,-21.0,15.0,15.0,1.0,9.0,-12.0,-13.0,11.0,-2.0,-9.0,-5.0,-3.0,-6.0,-12.0,-13.0,-30.0,-7.0,-15.0,8.0,12.0,3.0,8.0,5.0,-25.0,1.0,-9.0,-31.0,-10.0,10.0,-2.0,-16.0,4.0,-20.0,19.0,14.0,8.0,3.0,10.0,-7.0,47.0,13.0
3333,-14.0,-11.0,-16.0,-8.0,4.0,-59.0,71.0,26.0,-24.0,-50.0,22.0,61.0,19.0,35.0,-84.0,-31.0,-17.0,23.0,-32.0,-86.0,-14.0,5.0,50.0,33.0,38.0,123.0,30.0,19.0,-24.0,29.0,32.0,-4.0,-18.0,-41.0,-13.0,-14.0,11.0,15.0,-65.0,-23.0,14.0,27.0,17.0,20.0,-18.0,-14.0,52.0,13.0,-19.0,-44.0,-26.0,3.0,14.0,-42.0,-62.0,-10.0,-6.0,-2.0,10.0,9.0,27.0,23.0,26.0,5.0
3334,3.0,7.0,10.0,18.0,8.0,-35.0,3.0,14.0,-27.0,-7.0,4.0,1.0,-25.0,-15.0,1.0,14.0,19.0,5.0,-1.0,-2.0,17.0,-13.0,-5.0,-11.0,2.0,-1.0,-3.0,-5.0,18.0,25.0,2.0,11.0,26.0,-1.0,-4.0,-1.0,19.0,11.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,25.0,17.0,-4.0,-5.0,-9.0,1.0,-2.0,1.0,1.0,9.0,2.0,-2.0,-22.0,-5.0,3.0,1.0,-10.0,3.0,1.0,-1.0
